id,tenant_id,user_id,action,entity_type,entity_id,metadata,created_at,resource_type,resource_id,payload
9eebd735-c101-4bb5-b6f9-7d1006162233,4f75a5cc-a956-4f5f-8d84-a5074508c872,49ee1890-0d72-4cd1-ba24-514b3bdba2c7,permission_changed,user,e685470b-9f8a-47d7-bde3-5bb1e28b3c57,"{""ip_address"":""103.85.23.176"",""source"":""system""}",2026-04-07T07:35:21+05:30,user,e685470b-9f8a-47d7-bde3-5bb1e28b3c57,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
6accb217-358a-42aa-b9e6-ee153388d5a7,3f44e4aa-335b-461f-abf3-00a1b0fe4683,24d43381-01b7-461b-84a0-63093e7d56fb,created,project,1c84e72f-a954-43d9-9a60-61d479065e7a,"{""ip_address"":""103.176.164.122"",""source"":""api""}",2026-06-01T09:30:25+05:30,project,1c84e72f-a954-43d9-9a60-61d479065e7a,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
f27eb21a-a210-427c-9fda-c423de19d52a,9c26d817-8d2a-42ec-82a1-bba9ba56f05a,5ddcc047-e1f9-4ce9-a255-2dc7c183a88a,exported,project,811b66a3-b686-47e5-9845-231a6bc46648,"{""ip_address"":""103.159.253.2"",""source"":""api""}",2026-03-13T03:36:04+05:30,project,811b66a3-b686-47e5-9845-231a6bc46648,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
95a98a6f-2ab0-4cb7-be23-2cda624db3bb,1e642560-21b5-4a71-b801-e5894d4f17ea,4c029c30-ca37-49d4-8afe-649ab0860bd5,deleted,tenant_api_key,59cb42bc-3ea6-4ce5-b038-4de44d689cc8,"{""ip_address"":""103.156.27.178"",""source"":""web""}",2025-07-13T05:10:04+05:30,tenant_api_key,59cb42bc-3ea6-4ce5-b038-4de44d689cc8,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
6d723598-5c37-49fd-82ee-7b074c83fb1b,c3eb5075-2396-42b8-9038-485d057cfc75,62bc2907-4125-440b-ba3a-bed69fc488bb,permission_changed,report,6e3e56d8-f93e-4f8e-8897-9146044ef5a2,"{""ip_address"":""103.195.174.123"",""source"":""api""}",2026-06-20T12:02:11+05:30,report,6e3e56d8-f93e-4f8e-8897-9146044ef5a2,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
2b5e8d4b-a515-443b-9250-4a9dd7f0ef22,88ff6a6d-41d9-4397-b08c-a781a12a6c01,9634c71e-8bce-4696-b006-f2260a28b9bf,deleted,task,1e51f92a-06ff-4bd7-ad4e-3977989489bc,"{""ip_address"":""103.169.30.94"",""source"":""api""}",2026-05-05T05:29:05+05:30,task,1e51f92a-06ff-4bd7-ad4e-3977989489bc,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
2b3df4c7-0146-41bc-adab-91130f9fd066,337436ca-0672-45cc-9b47-52571a487baf,875e54a5-dd01-42f0-b317-992aad98b261,created,agent,8dab4530-eb8f-4175-89ba-6fc28dedc2ef,"{""ip_address"":""34.170.170.79"",""source"":""web""}",2025-12-08T22:56:38+05:30,agent,8dab4530-eb8f-4175-89ba-6fc28dedc2ef,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
d3c01941-82ec-4f22-82c9-ea51f01ec3d4,5dac50c9-9a4b-452f-aeab-976e76fde6e0,df7338bc-0ce7-4c07-b6b9-0fe8cb3cffb5,login,tenant_api_key,df0d9c46-e09e-4b04-a5c1-9ce88194229a,"{""ip_address"":""103.97.42.88"",""source"":""api""}",2026-05-14T14:23:43+05:30,tenant_api_key,df0d9c46-e09e-4b04-a5c1-9ce88194229a,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
77267795-b9a0-42df-ac75-167db249b29e,1f15e52c-5d86-4a67-ab53-6665d25476da,7ecdafef-112c-4aa2-b36a-1b1fd470108c,logout,tenant_api_key,378d46db-5c66-4114-8682-eff182b8264c,"{""ip_address"":""205.73.106.123"",""source"":""web""}",2025-09-03T06:25:03+05:30,tenant_api_key,378d46db-5c66-4114-8682-eff182b8264c,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
cb04f5c9-e530-47c7-94d5-5030980f5e3d,229b89e2-eb13-47e5-978c-05408c75bcee,b233d741-6632-4c6f-a892-b828b0b4e117,login,conversation,d0d14d3c-448e-49c1-848d-a6fee366542e,"{""ip_address"":""103.198.150.249"",""source"":""web""}",2025-07-02T05:27:34+05:30,conversation,d0d14d3c-448e-49c1-848d-a6fee366542e,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
d2ec2702-74e4-4d00-af33-17a96cd1f052,2756cb93-01d1-4f08-9753-26690e1e8108,13ddd2be-c3f8-4103-bc4c-8ac900ccaba4,permission_changed,task,a7d399e2-bcce-494e-ac4f-422ccc9d75d3,"{""ip_address"":""103.131.83.17"",""source"":""web""}",2025-07-03T12:04:37+05:30,task,a7d399e2-bcce-494e-ac4f-422ccc9d75d3,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
70c802d5-cd8f-4610-83c8-ce0ba965eb05,2c7176c6-12f7-4f0a-b94a-7d93426fea02,4b67fc45-702c-4a4f-a051-73d47add97c6,created,tenant_api_key,4b874b81-5409-4c95-9d60-b33decd54ced,"{""ip_address"":""103.77.219.199"",""source"":""web""}",2025-08-22T03:19:30+05:30,tenant_api_key,4b874b81-5409-4c95-9d60-b33decd54ced,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
78dcf663-b9e8-4245-b533-2651fb215f95,8bc2e3f0-cce8-4198-b3a0-e54bae6acb08,9245e386-0e6c-4271-96e0-892d16e493da,permission_changed,document,f156edb8-db62-4ea3-af43-99ce97a1abfb,"{""ip_address"":""103.69.106.75"",""source"":""system""}",2026-05-02T09:45:47+05:30,document,f156edb8-db62-4ea3-af43-99ce97a1abfb,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
47ed177f-0f2c-4164-8b0f-43bb156b22c0,128240cf-ca40-43bd-9d1d-51018dbf2acd,3507ff69-6425-442e-b7e5-9a8991929c7e,exported,agent,a902215c-8306-45d2-a231-b66bea1795e4,"{""ip_address"":""103.29.222.42"",""source"":""web""}",2026-06-06T08:34:51+05:30,agent,a902215c-8306-45d2-a231-b66bea1795e4,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
473e9c35-d3ea-42c3-a302-d91309476f4f,9c590997-27ec-4a52-a1ed-56d040ca9e50,3a23afd5-dd39-4e0c-ba67-4f9e7e08209f,permission_changed,project,1b3163e6-cb64-4879-bcaa-36158a89dad0,"{""ip_address"":""103.208.240.121"",""source"":""web""}",2025-12-31T09:42:06+05:30,project,1b3163e6-cb64-4879-bcaa-36158a89dad0,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":true}"
ab723061-9629-490c-a024-30167c5c8fe2,1d7d5594-0098-4611-bed3-098463b3a357,194e2a04-8207-4b64-965c-d20de9c2b2e3,deleted,agent,c9eb7505-d912-478a-974d-46d7652eb3cf,"{""ip_address"":""103.153.161.188"",""source"":""system""}",2026-04-10T10:57:05+05:30,agent,c9eb7505-d912-478a-974d-46d7652eb3cf,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
98ce16cf-b0b4-40b8-bbef-e77771f92178,2ccab034-12d5-4c58-a927-c53ec7af1904,a601cc6a-ca02-4673-94d9-2c999afe8ae5,updated,document,9f2b037e-924e-42e3-97e3-d904a9c01b13,"{""ip_address"":""103.168.158.30"",""source"":""system""}",2026-06-19T07:32:46+05:30,document,9f2b037e-924e-42e3-97e3-d904a9c01b13,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
cea7d900-2082-4ac4-a3db-17d6826de571,2cd1b689-aaf0-42ae-8d95-dfb6e732a78b,f1c4ba0e-1451-4346-b5cb-edf3d760a6ef,created,document,beaf52b5-42df-4a82-b913-63bb6b4e6375,"{""ip_address"":""87.183.178.212"",""source"":""web""}",2025-08-01T04:31:01+05:30,document,beaf52b5-42df-4a82-b913-63bb6b4e6375,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
a20fbedb-b0c9-4bb5-bc9f-d08008d96a07,08aada52-8d6d-46d0-9c0d-7e05904f6889,0ecc8ba6-322f-4cf0-9576-8f4b618c8646,logout,task,7c721da9-f90c-4fd8-8d5c-b65551cb86dc,"{""ip_address"":""103.213.1.21"",""source"":""system""}",2025-08-29T04:49:38+05:30,task,7c721da9-f90c-4fd8-8d5c-b65551cb86dc,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
91fbb75d-5928-4800-8af9-1231cdfe33cb,114a7703-438d-439c-8d37-98858ce34bfe,17991071-da9a-4609-b8e9-e364ec2fc3a4,exported,report,4560544c-05ab-4021-ac96-161b4b11c049,"{""ip_address"":""103.105.253.20"",""source"":""web""}",2026-06-10T10:27:59+05:30,report,4560544c-05ab-4021-ac96-161b4b11c049,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
eb0795e6-36a3-4136-b91f-1bcedff65dfa,6d344871-4d0b-467c-b620-fd96bc4f8fbc,6bd05a9d-6179-464e-80c1-a790118e21a6,archived,user,2b0b8227-32f7-4178-a447-32d2c76e1a09,"{""ip_address"":""40.98.66.114"",""source"":""api""}",2025-12-06T07:38:58+05:30,user,2b0b8227-32f7-4178-a447-32d2c76e1a09,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
54868d81-9c43-4c22-988e-0e5fffc04f3c,54f793f7-ad69-4365-81dc-7b9e6b0ec9f3,c1246fe4-898e-4836-a6dc-3ef0d18e9567,deleted,task,c94ec56c-f88a-47de-9b77-674fec1c3d3a,"{""ip_address"":""103.124.191.235"",""source"":""api""}",2025-10-10T05:35:12+05:30,task,c94ec56c-f88a-47de-9b77-674fec1c3d3a,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
f4a697a5-cdcf-484d-98c1-4265af358bc2,f5316741-568a-4ec6-b2bc-c0250ad721c2,a555ca5b-862d-4621-9479-8f9354572b8e,permission_changed,agent,a106cbf0-7aa5-4591-b016-65650c2a028a,"{""ip_address"":""103.249.203.147"",""source"":""api""}",2026-06-07T10:51:49+05:30,agent,a106cbf0-7aa5-4591-b016-65650c2a028a,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
b488eb47-7b5e-46e0-b7e7-a8b04d1bb1a6,5d6359c5-b87f-4c9b-ac54-302ec661fad8,c2b22801-7086-4fb2-a55e-ad1b72a82736,archived,document,dbbb7ab0-3ad4-4df8-ba7c-7d02cc9536c4,"{""ip_address"":""103.141.176.82"",""source"":""web""}",2026-04-21T11:40:29+05:30,document,dbbb7ab0-3ad4-4df8-ba7c-7d02cc9536c4,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
f76e4e20-9917-4a00-a75f-8c3e3d557bce,b3d03085-7f4d-4665-b55b-7a85a281defd,64e89597-e21e-42aa-a269-5ea0d0a82ae2,logout,task,316eb8d8-7343-413d-b4cd-37e457ef90e6,"{""ip_address"":""103.88.199.15"",""source"":""system""}",2026-02-24T05:15:16+05:30,task,316eb8d8-7343-413d-b4cd-37e457ef90e6,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
29111695-ebc4-4b9b-989a-7248dade5066,d26872f7-afdd-43be-b4b0-4c3ecb32e714,2b535f30-1c0d-44ee-9790-3f5a07821155,logout,user,6a36e756-11b9-4f14-945e-2bcc1aa109eb,"{""ip_address"":""78.128.164.67"",""source"":""web""}",2025-09-05T09:30:25+05:30,user,6a36e756-11b9-4f14-945e-2bcc1aa109eb,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
d1251a85-1362-48a4-b9ac-be47778cba99,8d85b58f-8f46-49f2-bdaf-d1282a614e77,306f710a-e009-4a11-8886-b71f130b2452,logout,task,d56c2104-230e-4c06-988a-b14c2e25df22,"{""ip_address"":""103.60.168.96"",""source"":""system""}",2026-06-12T02:48:33+05:30,task,d56c2104-230e-4c06-988a-b14c2e25df22,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
99e718b7-2903-4895-815c-80efdc6be128,2cdadcb7-fd10-4928-a919-ed1a8d8eb44f,aa74c918-efae-4163-be19-6532715bd8cd,permission_changed,user,6abe1b2f-0151-45fc-9eb0-fbc3587f9638,"{""ip_address"":""103.68.196.147"",""source"":""api""}",2026-03-15T10:29:33+05:30,user,6abe1b2f-0151-45fc-9eb0-fbc3587f9638,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
2a6f9d70-4e78-42cd-af71-396c9faa0c2c,ad1d8dc9-d114-4dd7-afd7-334babf26703,d0acd8c8-e71c-40bd-9b77-0dfbbd302beb,updated,project,5f09b80a-2dc2-4904-a45c-2744684b933c,"{""ip_address"":""106.232.137.235"",""source"":""api""}",2025-07-31T09:07:28+05:30,project,5f09b80a-2dc2-4904-a45c-2744684b933c,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
0e0fce7e-d6fa-48ff-bfb0-742ec056783d,2893e6ba-ad12-49de-97e9-00f7898a10c9,87c8ef43-beac-44b2-9b77-fdf66a2b2b3b,updated,report,333fbe8f-7739-4da5-bd17-2a0915099a6e,"{""ip_address"":""103.78.79.219"",""source"":""web""}",2026-01-21T02:45:14+05:30,report,333fbe8f-7739-4da5-bd17-2a0915099a6e,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
44cacb6c-a0ed-4b5c-89c6-224010a0f90a,784f8d2d-fb1c-49ad-abab-6861a109d5f8,752ac7e4-a0f8-43f0-9df9-fada646c4c57,archived,conversation,7ad05aea-19e7-4a0b-994a-be343b77de11,"{""ip_address"":""103.138.188.60"",""source"":""system""}",2025-11-18T11:06:13+05:30,conversation,7ad05aea-19e7-4a0b-994a-be343b77de11,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
7fb7d61f-e342-408e-9fd5-aebd11cc1275,871d2d00-1fe9-4deb-8fc8-3c6a88734ced,cceab50e-c342-461c-8aa9-430457182caa,permission_changed,tenant_api_key,a132a1ac-834f-4be7-a786-e0c5a8fdfc63,"{""ip_address"":""103.201.122.119"",""source"":""api""}",2025-11-02T01:05:14+05:30,tenant_api_key,a132a1ac-834f-4be7-a786-e0c5a8fdfc63,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
f83c6308-b5a1-4919-891e-031fc59de1a1,a9380a67-77d7-4802-a33e-e2480a6cae78,f14ab12c-6cb0-4206-9a3c-b06f76d8679d,updated,conversation,1832be60-5fd6-4126-ba0d-cd8fd0f0e5be,"{""ip_address"":""103.87.130.87"",""source"":""system""}",2025-10-18T04:54:11+05:30,conversation,1832be60-5fd6-4126-ba0d-cd8fd0f0e5be,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
b856b9f4-3204-4f2a-a4a4-2867b28876f7,f25abe38-7ddc-4f62-94ca-956f974f8ee4,00d96149-fe14-49be-93ef-44d80f158396,login,tenant_api_key,b5a72fec-be32-4907-825e-a44eabd2e71f,"{""ip_address"":""103.183.155.176"",""source"":""api""}",2026-01-24T13:31:21+05:30,tenant_api_key,b5a72fec-be32-4907-825e-a44eabd2e71f,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
95c1fe21-a4d4-4485-9a26-0a7ea1064242,c25faf2e-6d3f-40ea-8280-b68fb1a83127,a3c20c96-5f4d-4cbf-ac23-08f5f4753ccc,exported,agent,99002fb3-ae9c-48c3-940a-ecfd12283216,"{""ip_address"":""103.109.169.35"",""source"":""system""}",2026-02-27T13:13:46+05:30,agent,99002fb3-ae9c-48c3-940a-ecfd12283216,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
ff27cd05-5253-4741-819b-c07e06283428,fe80f293-68db-44be-b90b-408f23311250,f071ed11-0aac-4894-8163-488d132310bd,login,task,985d6e5c-fa13-4b68-8d47-f3b2ee94cf8e,"{""ip_address"":""103.199.249.184"",""source"":""web""}",2026-04-25T02:18:53+05:30,task,985d6e5c-fa13-4b68-8d47-f3b2ee94cf8e,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
0f1305ef-a526-4f02-8be4-974f3f55f97e,9f3cd346-0ce2-4fab-9a67-a674253c2409,571fec25-f415-4d26-b350-8e6403a52dac,archived,tenant_api_key,ecebeb61-a22a-4d14-8c24-0a533fcc62b1,"{""ip_address"":""103.77.39.139"",""source"":""web""}",2025-07-09T15:20:43+05:30,tenant_api_key,ecebeb61-a22a-4d14-8c24-0a533fcc62b1,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
f5060336-7efb-4e0a-b61c-502a64e24edb,cf431e2c-5077-4fc6-af4f-1b46c519a400,92130d2b-6960-47c1-a16b-9db99d940e22,permission_changed,user,679150b1-375a-4de2-b1e5-a62d503660dc,"{""ip_address"":""34.81.76.214"",""source"":""api""}",2025-12-19T10:26:22+05:30,user,679150b1-375a-4de2-b1e5-a62d503660dc,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
cb0ed363-d176-41a9-a1b4-7dbbd522f87b,797a29a9-2d5a-4612-bfee-ffd6f17985c1,4b1bf3fb-9ceb-4680-952f-540837afade2,permission_changed,user,c75aecec-992a-462b-ae5b-f4b1bb0fba90,"{""ip_address"":""204.212.45.235"",""source"":""api""}",2026-06-21T09:08:17+05:30,user,c75aecec-992a-462b-ae5b-f4b1bb0fba90,"{""after"":{""action"":""permission_changed""},""before"":{},""compliance_hold"":false}"
5d0ed993-b20f-424d-98b5-7ed72c911074,99f94ea9-0488-4dfe-b9c9-b307e913b0ec,b0e5a589-98d2-4c3c-93a9-ad1cacabe2e7,logout,project,19ffcaad-3082-4533-bf81-7592576d1781,"{""ip_address"":""103.27.174.142"",""source"":""web""}",2026-03-14T13:33:03+05:30,project,19ffcaad-3082-4533-bf81-7592576d1781,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
c5539e19-1f6d-4d40-9c35-a44c88c8f7d8,e6ae8e46-aeab-4439-ab84-080fad598230,372164c3-d571-48c1-a0c0-d46c1368d38a,created,task,af31fe44-fb67-489a-8f11-ac4005ba3ce8,"{""ip_address"":""103.242.221.120"",""source"":""api""}",2025-09-28T18:50:15+05:30,task,af31fe44-fb67-489a-8f11-ac4005ba3ce8,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
c3aff448-dded-4978-b33c-ddf4d755764a,acfe0336-559d-4931-8dd7-3ed974d9f857,a663a2ed-7806-4956-9384-0e8dc4d03dfc,deleted,agent,e9e6d7c7-876b-4341-847f-cf969746939c,"{""ip_address"":""201.150.198.57"",""source"":""web""}",2026-05-12T08:46:27+05:30,agent,e9e6d7c7-876b-4341-847f-cf969746939c,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
6f306af5-fa3e-4ed6-8102-76ee531b9b0e,e590f557-36ac-4a5e-9d97-53f3813a8e31,c36d110b-8001-4391-82b2-d41739a79846,deleted,tenant_api_key,3c91318d-ffb5-4b3f-82ce-b681a2c69040,"{""ip_address"":""103.123.249.84"",""source"":""system""}",2026-01-20T08:10:49+05:30,tenant_api_key,3c91318d-ffb5-4b3f-82ce-b681a2c69040,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
4a836ee6-f308-4bd2-9eaa-e84b407e587b,2d07fbc9-b881-489a-9f29-dd02560ad68f,12ffa894-bf47-4d6e-8612-d12f1979e98d,login,conversation,21a7444c-0341-455a-a5c0-0dda008d527a,"{""ip_address"":""103.135.155.107"",""source"":""api""}",2025-12-16T08:14:12+05:30,conversation,21a7444c-0341-455a-a5c0-0dda008d527a,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
f37d967d-5d5f-4339-96a8-2480fc703b2e,0d524b9b-71f3-4912-9d41-62ed3af9c421,1450d18a-8d30-4419-9513-a383f8d2626a,logout,project,a4d47735-29fb-448d-9c0c-4d59ea116edd,"{""ip_address"":""103.121.81.122"",""source"":""web""}",2025-11-06T07:45:33+05:30,project,a4d47735-29fb-448d-9c0c-4d59ea116edd,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
f500bf9c-f9bc-4705-a466-647503cd64fe,aa94e9c4-a320-4348-8ce8-b3d292d36025,a6d5b3b4-fcd8-4f34-91f0-875928677cd9,login,tenant_api_key,bb2883bf-7327-4668-9edc-74dc10404f72,"{""ip_address"":""103.224.67.34"",""source"":""api""}",2025-07-16T10:23:04+05:30,tenant_api_key,bb2883bf-7327-4668-9edc-74dc10404f72,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
658ddd8b-36b8-4e11-b10c-c0c9898491ab,cdecae2c-1582-4eb3-9f99-8bff5c864ed8,6696184d-1dbb-4411-a1c0-a4a01c481ef8,deleted,tenant_api_key,a5b9f459-fb69-4fed-99f0-eb3dfeff194d,"{""ip_address"":""96.193.81.63"",""source"":""api""}",2026-05-29T09:00:31+05:30,tenant_api_key,a5b9f459-fb69-4fed-99f0-eb3dfeff194d,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
b2273fdf-f7c3-4435-809f-25eff6b0229f,d9f06b22-964f-4a80-a0f8-6dfff9385403,89defa6a-657d-4c50-b9e4-8018141740cc,logout,document,5b487b79-74e2-4644-bd12-2992e9b850e4,"{""ip_address"":""103.171.133.110"",""source"":""system""}",2025-09-06T11:12:29+05:30,document,5b487b79-74e2-4644-bd12-2992e9b850e4,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
80daacef-c463-4e3a-8aea-73f73e601134,1e59b809-4ac9-4367-8d80-b693398968b8,e7f3157a-208e-4b89-beee-b3047e7625ef,exported,user,722f2e40-fd34-4269-89ae-c5fe2266268f,"{""ip_address"":""57.40.65.54"",""source"":""web""}",2025-12-18T10:49:37+05:30,user,722f2e40-fd34-4269-89ae-c5fe2266268f,"{""after"":{""action"":""exported""},""before"":{},""compliance_hold"":false}"
6b5f2967-6113-427d-b33d-afa16c588ea9,98512f53-60d9-48b1-a82c-420a91087c11,c211ae7f-5964-4ed1-99af-3593fc2f4e19,logout,report,15cf11da-4cb7-49cd-80bf-8b360bc731fa,"{""ip_address"":""169.100.2.101"",""source"":""api""}",2026-01-11T18:02:12+05:30,report,15cf11da-4cb7-49cd-80bf-8b360bc731fa,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
d70e5c44-0a57-4d52-a2c9-8ba08cc8a858,ac27f85c-1eae-4e96-b4e3-5f70af381e99,8ececfde-586e-4ef7-a451-cca2fc014709,logout,project,bdd9ce17-1c94-416b-a383-5f378b739e57,"{""ip_address"":""103.29.0.120"",""source"":""system""}",2026-01-07T03:43:13+05:30,project,bdd9ce17-1c94-416b-a383-5f378b739e57,"{""after"":{""action"":""logout""},""before"":{},""compliance_hold"":false}"
10954d93-0bb1-4920-86ce-8b052029e034,9396a32c-3255-4470-ac5a-607bf9f1b325,6fb71a7c-4df3-4973-9bb7-2cb7f22c4c63,archived,document,f5da9e46-23da-4225-8685-54bb5bff7f4d,"{""ip_address"":""170.133.16.66"",""source"":""api""}",2025-11-04T12:22:38+05:30,document,f5da9e46-23da-4225-8685-54bb5bff7f4d,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
8c0d1457-46c7-4e0e-a477-adc708ec6f0e,20be8d37-8ad1-4328-a9dc-dd1f7deee171,bcf2e69a-6e88-4ea9-b08f-2ffb5feed54e,deleted,project,c5af5b24-bb07-464f-b0d8-e688aea57611,"{""ip_address"":""103.43.186.119"",""source"":""api""}",2026-05-24T04:47:16+05:30,project,c5af5b24-bb07-464f-b0d8-e688aea57611,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":false}"
5b5fb14d-6bd5-4725-bfb0-0529feceb6ed,d8ac17d2-a511-4056-b269-b9a3074c8079,acc3ac5f-308a-443b-89a3-fe3a72d3ce62,deleted,tenant_api_key,6b9725c9-ac6d-4537-8374-ff65b45d22da,"{""ip_address"":""103.252.229.201"",""source"":""api""}",2025-07-09T03:32:25+05:30,tenant_api_key,6b9725c9-ac6d-4537-8374-ff65b45d22da,"{""after"":{""action"":""deleted""},""before"":{},""compliance_hold"":true}"
014642d5-a377-4b7d-9b2d-acfca1027e57,cb2a9537-864c-49dd-b8b5-0954fe0cfd58,c9d675a2-d623-4829-8a87-5703f78f0f8e,updated,report,b016fb18-95cf-44b3-82a3-3f4f706b872e,"{""ip_address"":""103.168.81.74"",""source"":""system""}",2025-10-18T03:56:18+05:30,report,b016fb18-95cf-44b3-82a3-3f4f706b872e,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
b8498950-7a12-49c9-a441-1d564d84461e,2fadf52f-cdb5-4271-bbf7-2c151936a02e,ee1d9e48-b82b-420b-9462-6374e0e03f64,archived,task,e9224b37-c665-477d-9b39-c35f9b6781e7,"{""ip_address"":""103.67.209.103"",""source"":""web""}",2026-04-04T02:01:14+05:30,task,e9224b37-c665-477d-9b39-c35f9b6781e7,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
ad1ec071-5554-4129-8368-9207f1cd7cff,9916c982-d58a-4729-aa73-c72612a3309d,78612384-1dc0-45dd-b4d4-1d387dd3ed69,login,document,48fbcb48-c73d-4446-b8ab-f0a7e7b97a2f,"{""ip_address"":""103.51.94.7"",""source"":""api""}",2025-06-29T04:00:01+05:30,document,48fbcb48-c73d-4446-b8ab-f0a7e7b97a2f,"{""after"":{""action"":""login""},""before"":{},""compliance_hold"":false}"
3146bcd0-b9b5-439d-864e-ff0eba1d58d9,fff31737-8ce4-4c6f-8ad6-27b430ccf1a8,a3ac3081-6967-4df3-8d3b-791cbf1a97d9,created,conversation,23bf096a-779d-4ceb-a728-21e8d058d5f3,"{""ip_address"":""103.32.50.161"",""source"":""web""}",2026-04-17T01:47:03+05:30,conversation,23bf096a-779d-4ceb-a728-21e8d058d5f3,"{""after"":{""action"":""created""},""before"":{},""compliance_hold"":false}"
089c9022-7b0c-4d50-a80f-dc5c37cd012e,85b4b019-086b-4b22-a7ed-3a332a483eb6,588832d5-97c2-4a21-b5db-6db46d8c3f95,updated,report,6758a002-239a-4345-b6ce-42a2670ef4f7,"{""ip_address"":""103.47.242.125"",""source"":""api""}",2025-12-19T05:42:44+05:30,report,6758a002-239a-4345-b6ce-42a2670ef4f7,"{""after"":{""action"":""updated""},""before"":{},""compliance_hold"":false}"
2dfc398d-fe8b-4906-81d9-4a7ac6b5e977,ac1190f7-34b3-4a44-a91d-d742ea78e366,47b9a0aa-110c-435b-80b0-f5f6828c639a,archived,conversation,1ec0a577-dd3f-40fe-bdfe-9a5c588dd4c8,"{""ip_address"":""103.147.56.212"",""source"":""system""}",2026-01-25T08:00:03+05:30,conversation,1ec0a577-dd3f-40fe-bdfe-9a5c588dd4c8,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
4029a519-3040-4b28-bee5-bd19773db982,07ba9832-8acf-48c8-8945-84c6e0980221,9be6cc1b-b362-41e4-b145-4babd29acbae,archived,conversation,05de0163-a0e9-43f1-923e-178d511d011a,"{""ip_address"":""103.244.232.155"",""source"":""system""}",2025-08-12T03:27:59+05:30,conversation,05de0163-a0e9-43f1-923e-178d511d011a,"{""after"":{""action"":""archived""},""before"":{},""compliance_hold"":false}"
