id,tenant_id,metric_month,metric_name,metric_value,dimensions,created_at
cfb69454-e8ac-4392-8c0e-0c3dbb8a6fd7,e76c6a9c-153f-4be0-a410-1c5492bbaa67,2026-01-01,daily_active_users,37224,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
68aa0e42-1887-4836-adb1-4abfe2bdbfb0,58c81ccb-f9be-46f8-84c0-7bc3ab7c4094,2025-10-01,monthly_active_users,45423,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
d5aba464-a3e3-4110-a83d-05fde07b7eed,464da4a9-7c87-48cb-b775-d086b2342d69,2025-10-01,session_duration_seconds,25058,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
3f7bf28b-104e-47c9-b2b3-94b5ebfbf1a3,4713264a-7b20-4556-9cfe-19271f3caf62,2026-02-01,login_frequency,33571,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
faf5ed97-fe1e-4a76-8c0a-3630eac1c4f8,f94b9838-e0e1-4486-8128-886af585e080,2025-10-01,api_calls,75244,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
1a29c63c-ef1b-410b-8e15-0ef0195fa39a,0ea1457b-1f67-4a22-a21d-742b7f8f263f,2025-12-01,error_rate,0.527,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
1a14006c-ece5-48cb-84d3-32f10fc742f2,5edb0e62-37d2-4999-9490-b00739dc26bf,2026-01-01,lead_conversion_rate,0.5339,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
67f1987a-2fee-42f0-9641-2c7c5318cb04,e5a15e1f-230b-4d17-a78d-6b6642208f5c,2025-07-01,trial_to_paid_conversion,4313,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
165038b0-61eb-4d4f-acfc-20f1af4a8ea7,0b26c2bb-0a22-432f-8cf8-a6de63772390,2026-04-01,retention_rate,0.0875,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
a7807bac-384f-4c11-bbff-7822ca154f1b,76d93478-b1f2-4525-843b-416b26edc7db,2026-03-01,churn_rate,0.2583,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
5fc280d0-2310-4b8b-a741-2a582602ccd7,9ba5c44a-d42a-4492-9d1a-3720478fb15b,2025-09-01,messages_sent,23368,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
44233f5d-8fc4-472b-af32-76f52669ba28,164dded3-d095-49f0-bd47-5a3892ae5885,2025-12-01,agent_resolution_rate,0.5361,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
0dfc06fc-b855-483b-af9c-cb00218ddd60,c9933f83-ac70-4827-bdf7-f0825cd081ab,2026-06-01,document_index_success_rate,0.5442,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
06bedd8d-af0f-4e39-acba-8b090b75f01c,4e11732b-3d4a-4ee0-ae8e-bbd543f7d793,2026-03-01,daily_active_users,22040,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
6fe061d6-5fce-44e2-80dd-a98cba0158a2,8ce481f6-5be9-4866-a6bc-3c72104393ac,2025-11-01,monthly_active_users,21615,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
cb21d262-ca53-4ac8-9efd-0321dafd69bd,f0468965-8417-4996-95a3-1bceff8278dd,2026-05-01,session_duration_seconds,33010,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
b2a49f17-c969-4ae7-862e-60092e69bff0,e4080c0f-f74e-4c7b-b6e6-324372524f51,2026-01-01,login_frequency,10128,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
34f1dd9e-5c4a-4630-895e-f4f7647c586e,1949ba83-9f4c-43f5-9374-7b3fccd22aa8,2025-07-01,api_calls,51985,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b476075f-d668-44d8-9728-9f8585f80458,b4567f94-c6c2-462e-bb22-0cf47cf0bb35,2025-09-01,error_rate,0.3281,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
2a8dabf5-6b14-4c5d-9131-a28cafb1bfab,0f926569-2b66-418b-abab-eeee15a162ce,2025-12-01,lead_conversion_rate,0.252,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
3f0a9de1-1a9d-44de-850f-33b2661fec7c,d5139181-535e-4878-ad72-617222a44410,2026-01-01,trial_to_paid_conversion,60708,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
5a7749b7-6b6d-46c1-a27c-4d2b14818f1b,6055a6c3-de51-4a7c-9623-b46e2c6b1c79,2026-05-01,retention_rate,0.7266,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
9e942a7c-cb18-469d-873c-c0c87bfe7fd7,903bb4dc-9b83-49f6-b4cb-4f1de15f3219,2025-09-01,churn_rate,0.945,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
c76d58ac-1a94-49bb-bc07-140cb85b526a,1f518ac0-3868-4480-85a2-8f32365b1092,2026-06-01,messages_sent,50343,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
b80d0692-bc54-4e20-974c-c30d10b6d243,268f4a85-772a-4eac-b895-35443dd6b7b1,2026-06-01,agent_resolution_rate,0.3801,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
2160a77f-1376-44aa-84e4-b677376ef8c8,efeaa768-5bde-4099-8f3d-276d5471ea7a,2026-04-01,document_index_success_rate,0.9044,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
4d8aceb7-15bf-4ebc-9639-2162167cccbb,fc9f7aff-ff6a-49f6-a517-811ad735396e,2026-04-01,daily_active_users,69512,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
dd7662f3-41ec-4226-9f4e-9559c1221cb9,030032b5-56bb-480f-be15-ed4779cf4739,2025-07-01,monthly_active_users,78315,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
6605b6d1-ef58-45a0-ae2a-6fd1624a6c3f,5de2eb80-9279-4409-af70-666861e758cd,2025-12-01,session_duration_seconds,34634,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
5029fefb-66a7-43ce-a0dc-70310502ac06,90b65c17-8294-470e-a917-7bd7a68210fd,2025-10-01,login_frequency,72410,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
fec92c7e-849f-4f8c-83a6-be4686651baa,81541059-04f8-4932-8e60-2a804a44d5bd,2026-01-01,api_calls,44495,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
a49bb1ab-2360-4dd3-b16e-32617ad2d9f2,c9599007-be4d-480f-9ac0-46290e6627ee,2026-06-01,error_rate,0.4706,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
63536961-2507-4842-8c48-af9c663de437,7e0d9f8d-d631-4e3e-9bcc-f45b414d9eaf,2026-05-01,lead_conversion_rate,0.5898,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
9c02d26a-27c0-4666-9b0f-16081ee1e4b0,ac675f39-b1a1-469a-b036-f7c941d64aa3,2025-11-01,trial_to_paid_conversion,55405,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a78cdb05-a92e-480c-8561-948a54e7f326,f0e5c6ec-4fb8-4349-ae1d-c8f65fd3cffa,2025-07-01,retention_rate,0.3837,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c554bd1b-1632-4153-af2d-87309b0619ec,0bcfc72e-bad0-4239-92f1-68baa7618a52,2026-03-01,churn_rate,0.174,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
27739302-62a2-43cd-b22d-d802c6351efa,335e75a9-ede6-45ae-994c-e665b7dc5df8,2026-01-01,messages_sent,57306,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
36e31557-b678-4d5e-a417-86648e05fb07,26b63935-2afb-440b-93ff-9453be68d864,2025-08-01,agent_resolution_rate,0.5109,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
94c92d09-8bb5-4578-a82d-7f771aa7f461,b9eb7091-c610-4fd1-ad65-05d45efe23ec,2026-02-01,document_index_success_rate,0.7168,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
7022325d-c154-4348-89d0-49d2f2b81380,1e428e03-6936-4dfd-9a4c-ef8b39a67f02,2025-11-01,daily_active_users,36094,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
0a9672b3-235e-4c5b-8730-912fad0f86d4,0f00be94-8ff8-4200-bf96-b65639be0467,2025-07-01,monthly_active_users,9933,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b77e7007-f7bc-429d-9efd-ad1b155b038a,ee7685d7-8b05-46a2-929a-c0427e9958f9,2026-04-01,session_duration_seconds,6118,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
37ed842c-e492-415b-9248-56fbf632a65e,254749e1-5c5b-4c4b-8c10-7d52110d6966,2025-08-01,login_frequency,24870,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b968b6ae-f773-4e45-a808-6fafb87561c9,5ff6b621-2177-4b3a-8ca6-d5672caf781d,2026-04-01,api_calls,28818,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f5c95c3c-15ad-4bb4-91b1-d3742c7aca55,101e2bcf-e09c-4948-81a3-94d8386141fe,2025-09-01,error_rate,0.1935,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c59cc69b-dc64-44ed-9f25-43044c302074,0e813413-24bd-42fa-8fd4-8e445c51a642,2025-10-01,lead_conversion_rate,0.8916,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
50494cfa-f734-4876-bd85-b0b74871f9c2,e5e62a88-ca92-4a3b-8de6-8e26ead0c0e0,2026-01-01,trial_to_paid_conversion,60928,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
ef4a643c-8823-4f78-833f-98288f4a6604,5766ce1e-14cf-4d33-82dd-7cbcf557aa71,2025-10-01,retention_rate,0.5678,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bc1e8dc3-4605-4097-9e56-5ba917151b13,092d79cb-381f-4aa5-a254-191266c8b22d,2025-09-01,churn_rate,0.2482,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
e4c1aefa-6783-407b-a973-9bcb0e3c0d42,05078d55-318f-46fb-a3ee-e6011b100d90,2025-08-01,messages_sent,49922,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
928e0837-7065-4434-8eb9-e8730fd970eb,800eda2a-f9a0-461a-b455-8334b0a13f14,2025-09-01,agent_resolution_rate,0.8969,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
17c374b9-76cd-4dc2-8de5-95f2c5df64f7,18c46ea8-74b4-495f-aeb8-dd3de4e144c6,2025-12-01,document_index_success_rate,0.5679,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
3de7d40a-051b-422d-8f32-f6f495053202,0d16a4a5-ef3e-48fb-8d29-9450e9138a76,2025-08-01,daily_active_users,45062,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
21d2df86-b339-42af-b5d5-f0e481d65f01,2193ce0c-d0da-43fd-8129-e659d49b2a2c,2026-01-01,monthly_active_users,12508,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c9f559a3-43ee-4d98-9f71-1c1bc4f0e625,dee5ccfc-33d7-4d88-95ba-31489f4656d0,2025-10-01,session_duration_seconds,68244,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
61be47f4-09c9-4a1e-a3c0-4492206e2dac,825a8edf-680e-4ded-a959-facc85f58bbc,2026-05-01,login_frequency,10015,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9fcb0d8a-5591-4d79-bbd2-9af79024132d,44124954-c6c4-4167-883c-183622e9476f,2026-05-01,api_calls,39960,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
d55a8420-e8d9-4673-86d3-98a2cbe01bde,84220527-ebcd-4d2f-9bb1-e300ba186e2d,2025-09-01,error_rate,0.8335,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b54a01a8-f99d-4cb0-b333-370b62d29f97,07d5ec31-872c-4208-afb7-84e1fab390f1,2026-03-01,lead_conversion_rate,0.3103,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
192cbd31-7475-435a-9f76-55393b1a633d,b6625813-ea84-4e87-b3ee-f30294dd6fa7,2026-01-01,trial_to_paid_conversion,15861,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
20f1b71d-21d8-447b-acaa-b12916dc9977,20bfff86-d89e-4403-b219-5a0b7dab82b6,2026-01-01,retention_rate,0.2213,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
0da821b1-6011-4f14-a0dd-787761f478c8,fb378be3-aa5a-4f50-ba3f-c26c2dde944d,2025-07-01,churn_rate,0.2617,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
98551724-a5ec-4486-bf59-d3550ff4c9de,08afabeb-cbb2-4925-9524-e9b5c5d9f6e2,2025-08-01,messages_sent,41186,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
4a896f70-6e2e-4050-b164-c95c79ee7bbe,ff241e14-2d47-45e0-bed0-ab84b2f8e981,2026-03-01,agent_resolution_rate,0.2187,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a9eda58b-27b8-4a75-9593-dcce3767b1c4,ce9ced7c-5208-4855-a2d8-c437544877d8,2026-06-01,document_index_success_rate,0.5658,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
d1550c71-3b52-447c-8d5d-0df76c33964c,8edae37e-8690-4919-99f2-6dab830b0408,2026-02-01,daily_active_users,76829,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
1193daeb-16ea-4ddb-830e-8ac2ff1262cd,35c28cf1-16c2-4cb5-acf7-495e4c49f23b,2026-03-01,monthly_active_users,16220,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
53027735-1591-4397-bfb0-3ffee057d035,5b8db3cd-12ee-4fc8-9917-ab7ed9eb67f2,2025-12-01,session_duration_seconds,34254,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
4a424090-1ae8-461a-98b1-878b66cbe9a6,1836bf96-2e9f-4bab-bc90-340d221cdb65,2025-11-01,login_frequency,18303,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
4b46d396-026f-4d4f-be43-a80053fdd5be,f0743e19-e1db-487a-a528-f78ccbc08450,2025-11-01,api_calls,75585,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
5fab5305-4118-4956-a5d9-c37bfacd39ff,2d47b54c-c1e0-4232-8303-fd485350ef89,2025-08-01,error_rate,0.7283,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
027732f1-0e22-4bf8-a4df-cb8635717c37,f6e6f482-ac4c-499e-a618-a953497af6e2,2026-02-01,lead_conversion_rate,0.547,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9864d991-52a8-499c-8025-20f243dc2e8d,d618e6c2-78eb-4c26-a0b6-73879826b5d1,2025-07-01,trial_to_paid_conversion,15625,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
d047a268-a6b7-4053-a3fa-4410abe51a32,d91faa41-8217-431f-8c79-d6bf62531e25,2026-03-01,retention_rate,0.135,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
e8a37c80-2464-4ea6-8166-436b1659d45e,bc8c0417-2e57-49c4-b9b3-b99ed401f4d1,2026-06-01,churn_rate,0.7496,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f0f84c1c-653d-43c6-88ea-5789ac974d13,ab45b5ff-2665-4551-b57a-6c4f6379445d,2025-09-01,messages_sent,32413,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c752cd6f-3546-46db-acd7-ed11743b8cef,2724ba69-637d-4d20-b985-4185aaedee0a,2025-10-01,agent_resolution_rate,0.1333,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f4446edf-dbbf-42ea-a2bb-0abcd24a0eac,91d0b6b2-5489-4c19-8f6f-51a057e0d159,2026-06-01,document_index_success_rate,0.3877,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
70372872-925e-4fdc-b784-379a58525f4d,3164b41b-413d-4261-8f32-79c31b392a7a,2026-06-01,daily_active_users,52659,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
817333b4-0a53-43bc-a662-30eefda4121f,34b319bb-7200-419f-9940-891f26ce1330,2025-07-01,monthly_active_users,72289,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
146bdbf8-4eb8-44dd-aa2a-1009673aab0b,47fc277d-716d-4c86-833f-ab404227902f,2026-03-01,session_duration_seconds,11354,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
86390383-319b-4218-9e23-38658cbfdb3b,81e771de-4ba0-42fa-af98-b37c64f71385,2026-06-01,login_frequency,48417,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9865b5d9-d9fb-47f7-89e2-718d41802352,4e148299-e3af-4a30-b46b-135b5f078369,2025-07-01,api_calls,11748,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
8c5e8002-f12e-409f-967c-30c998768da6,e9e93998-aa53-4ad8-9337-708651e94d10,2025-10-01,error_rate,0.088,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
256bc26a-b43c-419d-ad90-34b59012f12f,64c150bd-f528-4e29-bf96-2dc624ab47d0,2025-07-01,lead_conversion_rate,0.3023,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f8e0ddb3-0e6d-4650-a3b5-ac0e6c190347,b2c62c87-d568-4f57-8fc3-96cac03037c2,2025-12-01,trial_to_paid_conversion,58354,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
cf11dc32-d1d0-43d5-9fa2-1b278b8e1c5b,50fed872-dab2-411c-8ce8-9247620c8960,2026-06-01,retention_rate,0.797,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
1746f05b-13c3-4300-b490-355bc4f3a061,e950a49d-ab8b-4a3d-bcfb-781a98ef8f3a,2026-04-01,churn_rate,0.338,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
171489a7-d3f3-405b-854b-177e4a235688,89bf04dc-e73e-4933-aae5-4dd8d5ae38c1,2026-06-01,messages_sent,34442,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c4499b5a-65ef-4312-a7b5-9a655cf155c9,189d60c0-8fd9-4e12-afc2-ea9204bf9bd7,2025-09-01,agent_resolution_rate,0.0984,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a1c3a549-2d78-4537-b114-a258922d6646,b44ab25e-7e78-4d19-b34f-34c4f0b4bd1c,2025-09-01,document_index_success_rate,0.8065,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
33186085-0bcf-4692-94a0-45370e8112f1,0ae4f91c-b74b-484a-91b2-d2e130477db7,2025-12-01,daily_active_users,37424,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
9d4c09eb-d682-46a2-a6ea-571549e84f5c,4915bae2-b311-4e5c-b81a-bd0e7db54f71,2025-10-01,monthly_active_users,6215,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
040709a9-4501-4ecf-8627-22bd9074a003,170e8012-bfd3-4e4b-b423-adcaf6886355,2026-01-01,session_duration_seconds,3207,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
0c6ff42d-c211-4901-b0cb-00bb2023a925,99bcdd5f-af0e-44a6-885a-09198d698e7c,2025-09-01,login_frequency,44526,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
397622c3-1b7a-4195-9da6-2d78f07a1e67,ab3d5408-1403-42f2-9872-30a27d371dfc,2026-03-01,api_calls,70877,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
ed63b14c-d1d4-4aa7-ae92-67d09e296007,e499603e-befd-4f2b-a8cb-84c6af560f77,2026-02-01,error_rate,0.0972,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
4bfa4e7a-5387-42e6-bfc4-6d89e74a3cf3,54f7a66b-4585-4d9e-8d5e-6214f40a9f21,2026-04-01,lead_conversion_rate,0.4824,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
d56e7808-ce76-4c11-942d-67cc64cf063c,9f633dbc-fc42-417b-a5f7-e98b9d5721c1,2026-04-01,trial_to_paid_conversion,38426,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
5e492b46-e096-46c9-887e-51c474f6ab0e,0bf75057-9a34-4cb1-aa61-611e0a2858e7,2026-03-01,retention_rate,0.3507,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
52c604ca-b92b-485b-acf9-274afdddca28,90a24c26-791b-4e71-904f-dc3a0b32872c,2026-02-01,churn_rate,0.7051,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b0c4d894-df5b-46b5-af03-530a9e1a4db5,91c3945d-846f-4951-832e-912db94de449,2025-07-01,messages_sent,41914,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
6ef47e8d-9998-474c-9830-79fc5a335330,eb7bd0f6-6629-4e64-81e3-fc6eda1544d9,2025-07-01,agent_resolution_rate,0.2573,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e148d4ad-1d6c-466b-89cd-9a409a7c9c4a,7545020c-895f-4a26-b6d5-5b62cf46f604,2025-11-01,document_index_success_rate,0.6414,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bbd7c31e-0589-4910-bb17-7f454a75449c,2c063dff-bf4d-4c27-9d4e-94471f6168f7,2026-05-01,daily_active_users,49618,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
740e67f3-ea39-4ff0-8e88-919a000471c7,4856a7b6-1095-4a35-af53-43af240344e6,2025-07-01,monthly_active_users,69777,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
cece0c6c-f8ea-498e-b02a-08364e70f20e,cfa1d5e3-b61c-4662-b5c3-44307072b60d,2025-11-01,session_duration_seconds,20632,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
cb18625a-8992-4503-a1d1-9325b3f34ea6,699f6125-1174-49d0-b953-f7b9924cd52d,2026-01-01,login_frequency,6424,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
eb62e014-5f9e-40f0-9244-530904bbea2a,215731fc-7b64-46be-861c-a5f5e6861ad4,2026-06-01,api_calls,18434,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
677e7d19-dc7d-4ed2-a695-fb0addc2d0d6,85087e4b-b8f6-4152-bd3b-1fbb165535f4,2026-03-01,error_rate,0.3602,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f1eb60f8-eb9a-4d8f-824f-7aa14cd92c35,edca02d9-4ff9-4e1c-bb3e-0794a4c7f5bb,2025-09-01,lead_conversion_rate,0.5303,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
488604ed-a15b-482f-be2e-a80b704e82b3,414e9437-655e-4292-b6b5-2200ed4dbf74,2026-06-01,trial_to_paid_conversion,36996,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b940e918-0842-4e39-8a6a-e6ffba7d7c4b,91538133-9d6d-427f-8af3-d63816da0ef9,2025-12-01,retention_rate,0.0585,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
059306d8-3fbb-4065-a7b9-585524ccc4cd,bf990cc6-2bea-49b5-a7c6-e8141d5636d9,2025-12-01,churn_rate,0.7273,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
1b5830a2-a758-410d-8f47-a0e697ecdc8f,bef3b9f3-039f-4104-bba9-c4f171a76a80,2026-04-01,messages_sent,40790,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
dae54dfb-9313-4f0a-84e9-c65f0b2af8f3,3db4787d-b212-4a47-9607-d7956a09f456,2025-09-01,agent_resolution_rate,0.8147,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e0bdce77-71cf-4a86-bebc-339966e698f4,fe9edf6f-9761-4f30-952c-09772044152a,2025-09-01,document_index_success_rate,0.1942,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9a0f47fd-2a26-48bf-b804-358a4489909d,44cab1e3-a7bf-426a-ad51-ac939f445425,2026-03-01,daily_active_users,20030,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f89efa4e-7f3d-4bf0-8083-6fc8029198ee,c7c5372d-001e-4d41-8137-dd28b600abc5,2025-10-01,monthly_active_users,57790,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
11356743-eeab-4200-b874-74bfca0ea415,86b5b5e9-5b70-4367-b31d-3479cdb7bcd2,2026-06-01,session_duration_seconds,41888,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
44ebf7d9-9403-4b0f-8fc2-4ff50a0d79dd,37cfb2b9-4227-4713-a632-dd8a461db68f,2026-05-01,login_frequency,27764,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
db534486-19a3-4bfb-977b-12cd6f50fb88,904aa459-60f8-47cc-8a9e-dfcac8af89e6,2025-09-01,api_calls,69347,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
ebf627b4-bdd4-4b05-a72e-bdd175092c23,abe44de9-facb-4576-b983-94e71cf1a012,2025-12-01,error_rate,0.3866,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
