id,tenant_id,name,role,system_prompt,tools,created_at,agent_type,model,is_active,updated_at
27593aec-6855-4f6b-87d3-4da01b44887f,78093321-a4a6-4324-bb87-0243aa784a47,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Logistics workflows.,"[""calendar.book"",""crm.search""]",2025-10-27T05:14:46+05:30,copilot,gpt-4o-mini,true,2025-11-15T05:14:46+05:30
d2eb0099-2782-45b4-8bf9-a41f6a79fc33,acccdb1d-842d-4fc7-8ad3-7b08c8fb40bd,Support Agent 6,support_agent,You are Follei's support agent for Healthcare workflows.,"[""billing.lookup"",""calendar.book""]",2025-07-09T07:28:22+05:30,retrieval,claude-3.5-sonnet,true,2025-08-10T07:28:22+05:30
b7dff112-75df-42e9-a6c4-aff2352d6810,ed14e75e-013b-4b9f-9de1-c2dd500936eb,Billing Helper 7,billing_helper,You are Follei's billing helper for Healthcare workflows.,"[""billing.lookup"",""email.send""]",2026-01-24T03:24:54+05:30,copilot,claude-3.5-sonnet,true,2026-02-14T03:24:54+05:30
dde604d1-f7c7-4c52-a7ac-71213c4c3fc6,531b82a3-f4cb-47c8-a2a4-12634c9c38bc,Support Agent 1,support_agent,You are Follei's support agent for Real Estate workflows.,"[""knowledge.search"",""billing.lookup"",""calendar.book""]",2025-08-21T10:38:43+05:30,workflow,claude-3.5-sonnet,true,2025-11-14T10:38:43+05:30
2e77c1e5-40f0-4dd1-b9dc-cb6e31518f58,1c23651b-4b94-478b-87f4-15e46f9fd3fc,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Fintech workflows.,"[""knowledge.search"",""email.send"",""calendar.book""]",2025-11-04T12:01:21+05:30,retrieval,claude-3.5-sonnet,true,2025-12-19T12:01:21+05:30
37d574b5-5b91-4f13-9ecf-44cbc62de923,14115ea1-dff1-4185-9fa8-3057adce4b40,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Professional Services workflows.,"[""billing.lookup"",""knowledge.search""]",2026-06-16T09:04:26+05:30,workflow,gpt-4.1-mini,true,2026-06-22T18:00:00+05:30
2a2129ad-7747-45d1-a1a5-d538e944e44a,7fd7b092-5735-489c-b436-d171ff1f4c53,Billing Helper 4,billing_helper,You are Follei's billing helper for Professional Services workflows.,"[""crm.search"",""email.send""]",2026-05-13T09:45:28+05:30,workflow,gpt-4.1,false,2026-06-22T18:00:00+05:30
65729eab-7c67-4d83-9763-d090c819b6c5,c324db7a-39ff-419a-85f8-59f594392290,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Fintech workflows.,"[""calendar.book"",""email.send"",""knowledge.search"",""billing.lookup""]",2025-12-06T09:38:11+05:30,workflow,o4-mini,true,2025-12-29T09:38:11+05:30
a86c2f14-f4b6-4c9c-a599-e99b5457672a,d2715053-369f-4fea-85af-202ef6544363,Knowledge Retriever 6,knowledge_retriever,You are Follei's knowledge retriever for Professional Services workflows.,"[""billing.lookup"",""calendar.book"",""crm.search""]",2026-03-22T04:55:48+05:30,retrieval,gpt-4.1,true,2026-03-23T04:55:48+05:30
83447866-85f9-45e9-9ea2-9bf1b960e4b9,0a7b111e-8ec6-4d38-a7fb-bc5f393c9b30,Success Coach 7,success_coach,You are Follei's success coach for Real Estate workflows.,"[""crm.search"",""billing.lookup"",""knowledge.search"",""email.send""]",2026-03-23T02:30:23+05:30,autonomous,gpt-4o-mini,true,2026-04-27T02:30:23+05:30
ba9f32fb-34c4-4c9b-9acc-d454910c0dc5,9288818b-26fe-4cd1-b549-3e616df72435,Billing Helper 1,billing_helper,You are Follei's billing helper for Healthcare workflows.,"[""calendar.book"",""crm.search""]",2025-07-07T11:36:17+05:30,retrieval,gpt-4o-mini,true,2025-07-24T11:36:17+05:30
e906c767-8cfe-458f-acd4-51b84055e18e,71e1ec26-63dd-45b0-aabd-379c52435e28,Billing Helper 2,billing_helper,You are Follei's billing helper for Manufacturing workflows.,"[""knowledge.search"",""email.send"",""crm.search"",""calendar.book""]",2026-04-07T06:49:22+05:30,workflow,claude-3.5-sonnet,true,2026-06-22T18:00:00+05:30
e8a5442e-6a1e-4587-941d-60c52ad182b0,39406adf-2172-4c34-93f1-5acb96f33eca,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Education workflows.,"[""billing.lookup"",""knowledge.search""]",2025-12-04T08:47:46+05:30,retrieval,gpt-4.1,true,2025-12-30T08:47:46+05:30
edad7bff-6b6e-4ba6-b6a1-06f54d1d29e2,5534f39e-17bc-42af-9438-27aed397a117,Success Coach 4,success_coach,You are Follei's success coach for Logistics workflows.,"[""billing.lookup"",""calendar.book"",""knowledge.search""]",2025-09-18T14:43:03+05:30,retrieval,gpt-4o-mini,true,2025-12-01T14:43:03+05:30
d630d85a-0510-41b3-99b3-c62950aebded,318c1ccf-8867-442c-8c75-ec43a60ffb97,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Retail workflows.,"[""knowledge.search"",""email.send""]",2025-07-23T04:44:35+05:30,retrieval,gpt-4.1,true,2025-09-26T04:44:35+05:30
a634643a-91ab-42ed-9173-4c3bfcf69bd3,46b11de0-5332-4851-87d7-a4750d455c52,Knowledge Retriever 6,knowledge_retriever,You are Follei's knowledge retriever for Real Estate workflows.,"[""email.send"",""crm.search"",""calendar.book""]",2025-11-19T06:54:38+05:30,copilot,gpt-4o-mini,true,2026-01-21T06:54:38+05:30
5dd7b3a5-25a7-4bb6-94c8-308348710d0c,82040b31-4e5b-4413-adae-2249386c5f7a,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Real Estate workflows.,"[""calendar.book"",""email.send"",""billing.lookup"",""knowledge.search""]",2025-07-07T05:10:31+05:30,autonomous,gpt-4.1-mini,true,2025-08-01T05:10:31+05:30
5f5684eb-f968-4a75-9996-7fba37046388,64bf14cb-9db5-4c69-842a-1937bebb2a6a,Support Agent 1,support_agent,You are Follei's support agent for Education workflows.,"[""billing.lookup"",""calendar.book"",""knowledge.search""]",2025-12-19T05:04:06+05:30,retrieval,gpt-4.1,true,2026-01-13T05:04:06+05:30
5a3f007d-b8ac-4f06-ae41-1357bdd0a1ae,9cdd3159-41ba-42c1-80ca-1d8028ae59bd,Support Agent 2,support_agent,You are Follei's support agent for Manufacturing workflows.,"[""calendar.book"",""knowledge.search"",""billing.lookup""]",2025-08-06T04:16:58+05:30,copilot,claude-3.5-sonnet,true,2025-10-30T04:16:58+05:30
25b37ab0-b1dd-47f6-823a-fe2e3c7b16cc,69faaa63-8d64-4478-b77c-483214ba8110,Success Coach 3,success_coach,You are Follei's success coach for Retail workflows.,"[""billing.lookup"",""crm.search""]",2026-04-29T13:09:38+05:30,autonomous,o4-mini,true,2026-06-22T18:00:00+05:30
a61d1622-ee6d-4aeb-b92c-9e6764f992e8,7aac3890-d310-4ff3-b3f9-f79f2cd2de2f,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Fintech workflows.,"[""knowledge.search"",""billing.lookup"",""crm.search"",""calendar.book""]",2025-11-07T09:18:57+05:30,retrieval,claude-3.5-sonnet,true,2025-12-07T09:18:57+05:30
578efab9-2c74-422d-b819-ace75b2556cf,322aa2db-5bd3-4167-915d-cd73bd0352ee,Support Agent 5,support_agent,You are Follei's support agent for Manufacturing workflows.,"[""crm.search"",""email.send"",""calendar.book""]",2025-06-23T14:33:19+05:30,autonomous,claude-3.5-sonnet,true,2025-09-02T14:33:19+05:30
e2d4710c-a1d8-45ae-92b0-f0ef34dd22af,0afd2c5d-633d-4fde-9a86-2c82648f8ed4,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Education workflows.,"[""crm.search"",""billing.lookup""]",2026-02-23T10:46:59+05:30,workflow,claude-3.5-sonnet,true,2026-05-07T10:46:59+05:30
75969281-a283-4768-ac26-b0fbac0aa83e,4f335083-84e2-4cfa-b489-b02424174c20,Success Coach 7,success_coach,You are Follei's success coach for SaaS workflows.,"[""calendar.book"",""knowledge.search""]",2025-12-28T03:27:53+05:30,retrieval,claude-3.5-sonnet,true,2026-01-07T03:27:53+05:30
b7cb92c2-3d00-46b0-8cc2-1228f2b683df,3e4c14fb-f5c6-46ac-857d-192a870f1f1d,Billing Helper 1,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""knowledge.search"",""email.send"",""billing.lookup""]",2025-11-14T07:16:47+05:30,workflow,o4-mini,true,2025-12-22T07:16:47+05:30
a7786ed7-2491-4ad7-9816-806f2ed03479,24f43693-21c9-427e-a234-289d975f0d31,Knowledge Retriever 2,knowledge_retriever,You are Follei's knowledge retriever for Real Estate workflows.,"[""knowledge.search"",""calendar.book""]",2025-12-17T06:26:50+05:30,retrieval,gpt-4.1-mini,true,2026-02-24T06:26:50+05:30
318ac883-3bd3-4425-9e6d-164049241f68,004c91c5-5f39-46e5-84d9-a6dec18eaca3,Billing Helper 3,billing_helper,You are Follei's billing helper for Real Estate workflows.,"[""billing.lookup"",""knowledge.search"",""crm.search"",""calendar.book""]",2025-08-09T09:04:28+05:30,retrieval,gpt-4o-mini,true,2025-10-14T09:04:28+05:30
6514d5c6-33d0-495f-8eca-6b8b061f526b,0fe0b9f8-bcc8-4f24-a0b4-763df11cf66b,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Logistics workflows.,"[""crm.search"",""email.send"",""calendar.book"",""knowledge.search""]",2025-12-14T18:41:54+05:30,autonomous,gpt-4.1-mini,true,2025-12-25T18:41:54+05:30
7f11f14b-7d11-4cf3-94e5-2456ce19677f,8c31d36f-47cc-46cd-b8ba-0d10b03cb253,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Education workflows.,"[""billing.lookup"",""calendar.book"",""email.send""]",2026-04-25T12:02:08+05:30,autonomous,claude-3.5-sonnet,false,2026-05-12T12:02:08+05:30
75bb1eb0-ee57-401a-a9e8-a63efc37947f,687e9b5b-7dd9-4845-988c-57717041ff0f,Knowledge Retriever 6,knowledge_retriever,You are Follei's knowledge retriever for SaaS workflows.,"[""crm.search"",""billing.lookup""]",2025-10-23T04:47:31+05:30,copilot,gpt-4.1,true,2026-01-19T04:47:31+05:30
b2710e23-c4fb-4c24-af9d-6f614bf27989,0fca056c-0256-421c-aef7-a063541d0857,Billing Helper 7,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""calendar.book"",""crm.search"",""billing.lookup""]",2026-05-12T11:02:28+05:30,retrieval,claude-3.5-sonnet,true,2026-06-20T11:02:28+05:30
e29922a7-71e9-41fb-9246-1199791221f3,c3d300b7-ff05-4318-8828-009cf3132623,Success Coach 1,success_coach,You are Follei's success coach for SaaS workflows.,"[""knowledge.search"",""calendar.book""]",2025-07-26T08:18:59+05:30,workflow,gpt-4o-mini,true,2025-09-03T08:18:59+05:30
808bf4fb-5b20-4440-a831-eeaa05af7bb7,42891599-0ac6-4a2d-8cbe-d1511af515e3,Knowledge Retriever 2,knowledge_retriever,You are Follei's knowledge retriever for Manufacturing workflows.,"[""billing.lookup"",""crm.search""]",2025-09-23T07:35:18+05:30,autonomous,gpt-4.1-mini,true,2025-12-07T07:35:18+05:30
e9d71651-e849-46b4-94c4-da69477546f6,b29dcab9-5f95-45aa-90b6-2e6b6ed45247,Success Coach 3,success_coach,You are Follei's success coach for Professional Services workflows.,"[""knowledge.search"",""billing.lookup""]",2026-03-24T11:04:11+05:30,autonomous,o4-mini,true,2026-05-24T11:04:11+05:30
e69b44b7-9204-4716-b3e0-c5da4f558d8b,a7c29f03-41dd-4b76-af85-0ac4abd30a03,Sales Assistant 4,sales_assistant,You are Follei's sales assistant for Healthcare workflows.,"[""email.send"",""calendar.book"",""billing.lookup""]",2025-08-10T11:59:52+05:30,retrieval,o4-mini,true,2025-08-31T11:59:52+05:30
2e33e5e7-6cb3-4b9e-a387-109dffc2371a,f2bae41f-f258-4efa-8878-93403100171e,Billing Helper 5,billing_helper,You are Follei's billing helper for Professional Services workflows.,"[""crm.search"",""email.send"",""knowledge.search"",""calendar.book""]",2026-01-01T04:59:52+05:30,workflow,gpt-4o-mini,true,2026-01-10T04:59:52+05:30
ab0abdc3-d90b-4aef-a1cf-44a097c29527,be85bc51-6e4e-489e-9aea-f2703d3df650,Knowledge Retriever 6,knowledge_retriever,You are Follei's knowledge retriever for SaaS workflows.,"[""knowledge.search"",""calendar.book"",""email.send"",""crm.search""]",2025-07-15T22:05:10+05:30,workflow,gpt-4o-mini,true,2025-07-22T22:05:10+05:30
aa84a738-85ec-4aee-8ad2-7148a45964d3,963f9c18-cc55-47a0-9855-0a12cc6babbc,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Education workflows.,"[""calendar.book"",""email.send""]",2025-08-03T09:12:51+05:30,autonomous,gpt-4o-mini,true,2025-09-30T09:12:51+05:30
29e99e29-a5de-4a8b-a38b-0f26d272a637,5f50bd0f-e882-4487-a4b1-5f97808d46be,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Manufacturing workflows.,"[""calendar.book"",""crm.search"",""billing.lookup"",""knowledge.search""]",2025-09-04T00:23:02+05:30,retrieval,o4-mini,true,2025-10-07T00:23:02+05:30
f81d58c0-96d9-488d-bbbe-8de4abf30542,7a51cc22-e2c8-4daf-9d1a-557cc1a94ffe,Billing Helper 2,billing_helper,You are Follei's billing helper for SaaS workflows.,"[""knowledge.search"",""email.send"",""crm.search"",""billing.lookup""]",2026-06-19T10:07:51+05:30,autonomous,claude-3.5-sonnet,true,2026-06-22T18:00:00+05:30
6650902a-75e7-4e8f-b5e0-dbd0e54720b4,73c51dc0-1761-4b6f-890d-3ce36032d992,Support Agent 3,support_agent,You are Follei's support agent for Healthcare workflows.,"[""calendar.book"",""knowledge.search""]",2025-10-02T10:43:16+05:30,copilot,gpt-4o-mini,true,2025-10-21T10:43:16+05:30
e35f34b1-b0c5-4538-b5de-a8df1c6983e0,2294d67a-c359-4d90-95ee-3527c0391df3,Billing Helper 4,billing_helper,You are Follei's billing helper for Fintech workflows.,"[""knowledge.search"",""email.send""]",2026-04-12T13:23:58+05:30,workflow,gpt-4o-mini,false,2026-06-18T13:23:58+05:30
6759ce9c-5e05-41ce-9618-61e430abda1a,c7a1676d-a8f8-43f6-83c1-1a965a5f0e7e,Billing Helper 5,billing_helper,You are Follei's billing helper for Professional Services workflows.,"[""calendar.book"",""email.send"",""billing.lookup""]",2025-12-21T22:39:50+05:30,workflow,o4-mini,true,2026-01-08T22:39:50+05:30
2b4e8fe8-d457-457b-b310-0663032614cb,09bef97b-2435-4a12-af35-c7ea365d025b,Support Agent 6,support_agent,You are Follei's support agent for Real Estate workflows.,"[""crm.search"",""knowledge.search""]",2025-10-06T13:38:26+05:30,autonomous,gpt-4o-mini,true,2025-11-30T13:38:26+05:30
b6e02cb4-2f3c-49db-813b-925923c512bd,aaead7a2-bd5d-4ad7-9624-139a1ac29ff9,Knowledge Retriever 7,knowledge_retriever,You are Follei's knowledge retriever for Professional Services workflows.,"[""calendar.book"",""billing.lookup""]",2026-05-24T11:42:41+05:30,copilot,gpt-4o-mini,true,2026-06-22T18:00:00+05:30
f5f56f6f-4a94-4ba9-a41d-1f6e2df24954,0aa309da-31fc-487a-9927-66c520214bcb,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Real Estate workflows.,"[""knowledge.search"",""billing.lookup"",""crm.search""]",2025-08-30T14:43:36+05:30,copilot,gpt-4.1,true,2025-11-13T14:43:36+05:30
878881d2-b1f4-4078-95bd-f64fc3e339e5,93ff9fdf-1df2-4559-93dc-61f5cb3a1a93,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Manufacturing workflows.,"[""knowledge.search"",""billing.lookup"",""calendar.book"",""crm.search""]",2025-06-28T08:50:43+05:30,autonomous,claude-3.5-sonnet,true,2025-07-09T08:50:43+05:30
9b6bd474-f653-46d3-86f2-bb806f582714,866c0a6e-09d4-4530-8358-58c23d091c48,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Retail workflows.,"[""knowledge.search"",""crm.search"",""billing.lookup"",""calendar.book""]",2026-03-08T11:53:03+05:30,copilot,gpt-4.1-mini,true,2026-03-22T11:53:03+05:30
9bce5ea9-62a5-4954-abbb-87d137630b83,15e94546-d0b9-49b0-a6fe-88c0b22de889,Billing Helper 4,billing_helper,You are Follei's billing helper for Travel workflows.,"[""crm.search"",""knowledge.search""]",2025-12-04T09:16:52+05:30,autonomous,gpt-4.1,false,2025-12-10T09:16:52+05:30
fe61cbab-8ad6-4ea4-aee2-f7b654ebb376,250a5bbe-7dc1-4aea-810a-f8a5d1098c89,Support Agent 5,support_agent,You are Follei's support agent for Retail workflows.,"[""calendar.book"",""email.send"",""knowledge.search""]",2025-06-23T07:53:14+05:30,copilot,gpt-4o-mini,true,2025-09-01T07:53:14+05:30
9bcb3a05-652c-4692-9ed1-01fcb2c7dcbd,9b4a7b54-d03b-4a40-9305-8cbe4dcbdd96,Billing Helper 6,billing_helper,You are Follei's billing helper for Real Estate workflows.,"[""calendar.book"",""knowledge.search"",""billing.lookup""]",2026-04-07T10:19:02+05:30,copilot,gpt-4o-mini,true,2026-04-14T10:19:02+05:30
a318a4e7-7ff3-4dea-9c60-7b282ddcffcb,d7a70b3d-bb8a-48ff-971b-ba18b15ce53a,Success Coach 7,success_coach,You are Follei's success coach for Professional Services workflows.,"[""knowledge.search"",""email.send"",""billing.lookup"",""calendar.book""]",2025-10-14T14:32:03+05:30,autonomous,gpt-4.1-mini,true,2025-11-19T14:32:03+05:30
81bb3886-827b-4d16-9a08-c8a11c160e83,f7ed616d-b7ee-4e0c-aa0d-03f149ef632f,Success Coach 1,success_coach,You are Follei's success coach for Retail workflows.,"[""knowledge.search"",""calendar.book""]",2026-03-06T07:23:09+05:30,workflow,o4-mini,true,2026-03-15T07:23:09+05:30
9b52eea0-015d-47cf-befd-8e7acd0cf3c6,bd9e23eb-beee-449b-bb50-64b6334157ab,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Retail workflows.,"[""billing.lookup"",""crm.search"",""email.send"",""knowledge.search""]",2026-01-31T01:32:25+05:30,copilot,gpt-4o-mini,true,2026-03-26T01:32:25+05:30
9e3ab968-b1c0-4860-8244-8375e91a3e16,c5b2c8b8-2d61-468f-93eb-c98725fe9e07,Knowledge Retriever 3,knowledge_retriever,You are Follei's knowledge retriever for Manufacturing workflows.,"[""calendar.book"",""knowledge.search"",""email.send"",""crm.search""]",2026-02-16T10:54:59+05:30,autonomous,gpt-4.1-mini,true,2026-04-08T10:54:59+05:30
443d0170-cc93-44f0-b9d5-a3b2dfb7d3bb,a5c27f4b-9ece-4ed7-9660-b20aa2635e55,Billing Helper 4,billing_helper,You are Follei's billing helper for Manufacturing workflows.,"[""email.send"",""crm.search"",""calendar.book""]",2025-09-25T09:44:24+05:30,autonomous,gpt-4.1-mini,true,2025-12-20T09:44:24+05:30
31d35350-ecfd-4146-9af2-79eb4d5360aa,3df47592-112b-4ad5-af74-e5684e04ad5b,Support Agent 5,support_agent,You are Follei's support agent for Education workflows.,"[""billing.lookup"",""email.send"",""crm.search"",""calendar.book""]",2025-09-20T12:04:45+05:30,retrieval,o4-mini,true,2025-12-06T12:04:45+05:30
41f4eb7c-5df4-45fb-80b5-5d09f9c8841d,f06da0e0-7279-4daf-ad28-5bbe7cd2d0c3,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for SaaS workflows.,"[""crm.search"",""email.send"",""calendar.book""]",2026-01-13T03:37:58+05:30,copilot,gpt-4.1,true,2026-01-20T03:37:58+05:30
1d69e069-a1a5-43f7-8b86-0262875b431f,404c42bd-b0e2-467f-883a-1b453bcb1e0c,Support Agent 7,support_agent,You are Follei's support agent for Professional Services workflows.,"[""billing.lookup"",""knowledge.search"",""calendar.book"",""crm.search""]",2025-07-07T08:59:54+05:30,autonomous,gpt-4.1-mini,true,2025-08-15T08:59:54+05:30
3d81868d-be26-4c1d-9512-a1eeac0aa23e,e4501598-f72a-4b27-a01d-4e9e9f118ee3,Sales Assistant 1,sales_assistant,You are Follei's sales assistant for Education workflows.,"[""email.send"",""calendar.book"",""billing.lookup"",""crm.search""]",2026-06-08T13:35:24+05:30,copilot,claude-3.5-sonnet,true,2026-06-12T13:35:24+05:30
d6ecf86b-ecd5-4a0d-a02f-bd989df917dd,482c0b7e-e9cf-49e2-8fac-943f550def60,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Healthcare workflows.,"[""billing.lookup"",""crm.search"",""calendar.book""]",2025-07-25T01:27:29+05:30,copilot,claude-3.5-sonnet,true,2025-09-19T01:27:29+05:30
32edb9a0-7d42-4941-8730-1d99b34e604c,331d82ef-2425-4cbc-8db2-54012d203def,Support Agent 3,support_agent,You are Follei's support agent for Education workflows.,"[""email.send"",""billing.lookup"",""crm.search"",""calendar.book""]",2026-05-04T13:33:04+05:30,retrieval,gpt-4.1,false,2026-06-22T18:00:00+05:30
19045168-c1c6-4ac4-893e-78e6e7a3bb8e,4ca54410-fdb8-456c-833c-cf42e663ff04,Knowledge Retriever 4,knowledge_retriever,You are Follei's knowledge retriever for Real Estate workflows.,"[""crm.search"",""knowledge.search""]",2025-11-02T05:33:43+05:30,workflow,claude-3.5-sonnet,true,2026-01-22T05:33:43+05:30
a1b8e678-5aca-4cea-a7d0-dbd509c3c593,035e1b4c-f0b4-42ba-b130-b969cd61a192,Success Coach 5,success_coach,You are Follei's success coach for Healthcare workflows.,"[""billing.lookup"",""email.send"",""calendar.book""]",2025-06-24T02:42:22+05:30,autonomous,o4-mini,true,2025-08-15T02:42:22+05:30
1a7d35f9-2d86-4a23-9ef1-b3a9b942a1a1,441db3ea-b987-4229-85e2-9119f338617d,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Retail workflows.,"[""crm.search"",""calendar.book"",""knowledge.search"",""email.send""]",2025-08-10T04:42:51+05:30,autonomous,claude-3.5-sonnet,true,2025-08-28T04:42:51+05:30
297f7ffb-ae42-4663-9e24-0b7ce5e71725,b52c6a08-a32a-479d-b9e4-9e783a67ee69,Billing Helper 7,billing_helper,You are Follei's billing helper for Fintech workflows.,"[""calendar.book"",""billing.lookup"",""knowledge.search""]",2025-09-22T03:57:51+05:30,retrieval,o4-mini,true,2025-12-02T03:57:51+05:30
999eb75a-b157-49a3-a3d1-9793f609a688,accab576-535f-44a6-8a88-6114ff31c1c3,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Healthcare workflows.,"[""billing.lookup"",""knowledge.search"",""email.send"",""calendar.book""]",2025-07-16T02:14:00+05:30,workflow,gpt-4o-mini,true,2025-09-29T02:14:00+05:30
ff7271f6-7f37-410d-805b-81cdcd9164bd,f9a96f72-ca11-4b94-9d05-85df3db1d48a,Billing Helper 2,billing_helper,You are Follei's billing helper for Travel workflows.,"[""crm.search"",""billing.lookup"",""email.send"",""knowledge.search""]",2025-07-23T04:52:36+05:30,copilot,claude-3.5-sonnet,true,2025-10-18T04:52:36+05:30
2a2613e4-9b91-4485-9d6a-6adea276f858,c30685c6-2156-4460-99de-1995b4ae4fc9,Billing Helper 3,billing_helper,You are Follei's billing helper for Logistics workflows.,"[""knowledge.search"",""email.send""]",2026-05-13T22:18:25+05:30,workflow,o4-mini,true,2026-06-22T18:00:00+05:30
9cbe1662-e9fd-4378-b022-2f1d11dbb137,43cf300c-dfc3-48d9-af61-ef3855a5fa4b,Billing Helper 4,billing_helper,You are Follei's billing helper for Real Estate workflows.,"[""billing.lookup"",""knowledge.search"",""calendar.book"",""email.send""]",2025-10-08T12:17:12+05:30,workflow,gpt-4.1,true,2025-10-30T12:17:12+05:30
70c855d9-1939-4956-8b49-a3c636d6fb59,5d80810d-c8f4-4661-8bd0-e4ada3e5926d,Support Agent 5,support_agent,You are Follei's support agent for Education workflows.,"[""email.send"",""crm.search"",""billing.lookup""]",2026-03-23T09:53:54+05:30,retrieval,claude-3.5-sonnet,true,2026-06-13T09:53:54+05:30
1443bc20-125d-4f8a-a8f8-ffee346e5dec,e019518e-5f6a-47c2-9478-448e5ec7f349,Sales Assistant 6,sales_assistant,You are Follei's sales assistant for Manufacturing workflows.,"[""crm.search"",""billing.lookup""]",2026-06-02T04:01:54+05:30,retrieval,o4-mini,true,2026-06-08T04:01:54+05:30
464d2c7a-770e-4716-8329-113c084ecee9,1b1a240e-1e29-44f9-bd27-271d95477250,Sales Assistant 7,sales_assistant,You are Follei's sales assistant for Logistics workflows.,"[""calendar.book"",""email.send"",""billing.lookup"",""knowledge.search""]",2026-06-08T14:02:26+05:30,workflow,gpt-4.1,true,2026-06-10T14:02:26+05:30
d3af3c97-c223-4d4a-87c7-6471fa7ee59c,efd149ed-7a61-42cd-b848-2443920640ef,Knowledge Retriever 1,knowledge_retriever,You are Follei's knowledge retriever for Healthcare workflows.,"[""email.send"",""crm.search"",""knowledge.search""]",2025-10-31T06:11:37+05:30,copilot,gpt-4.1-mini,true,2025-12-24T06:11:37+05:30
531d7150-7571-4633-a129-a9f2110aa709,93b716da-7106-4195-8701-f55f09de48ca,Sales Assistant 2,sales_assistant,You are Follei's sales assistant for Manufacturing workflows.,"[""calendar.book"",""email.send""]",2026-06-15T07:47:01+05:30,autonomous,gpt-4.1,true,2026-06-19T07:47:01+05:30
5f0a4c5c-a837-4d0c-8ca8-1669ee426c9d,d58358d8-aef7-4727-be6a-705d1c13b39a,Sales Assistant 3,sales_assistant,You are Follei's sales assistant for Healthcare workflows.,"[""knowledge.search"",""billing.lookup""]",2026-05-12T03:42:04+05:30,autonomous,gpt-4o-mini,true,2026-06-22T18:00:00+05:30
51d0c48c-102f-431f-8cf9-88137f25de3e,eccf6285-9f40-46d8-bda1-10c9e9c767b8,Success Coach 4,success_coach,You are Follei's success coach for Travel workflows.,"[""crm.search"",""knowledge.search""]",2025-07-02T02:15:13+05:30,retrieval,gpt-4o-mini,true,2025-09-23T02:15:13+05:30
bc797c00-662f-4a72-9e20-5d5929f6b7f3,4efcb834-d170-46ce-a7f6-6dc866d5877d,Knowledge Retriever 5,knowledge_retriever,You are Follei's knowledge retriever for Travel workflows.,"[""billing.lookup"",""calendar.book"",""crm.search"",""email.send""]",2026-03-17T04:27:57+05:30,copilot,gpt-4o-mini,true,2026-04-14T04:27:57+05:30
47bba980-488d-409c-b15a-d4966d49e6c1,3417dfc2-7d2b-4606-9269-4dd3b056f43e,Support Agent 6,support_agent,You are Follei's support agent for Healthcare workflows.,"[""crm.search"",""knowledge.search"",""calendar.book""]",2026-05-17T04:27:17+05:30,retrieval,claude-3.5-sonnet,true,2026-06-19T04:27:17+05:30
6fba8a12-50d5-443a-85eb-06dc6450b776,acfe57fd-fe52-4807-aa31-88388479e294,Support Agent 7,support_agent,You are Follei's support agent for Travel workflows.,"[""calendar.book"",""email.send""]",2026-06-21T21:56:39+05:30,retrieval,gpt-4o-mini,true,2026-06-22T18:00:00+05:30
2357d1a4-445b-4712-b9e6-f91123986f10,29d56d98-60fd-42e6-b941-3d9d58287da9,Support Agent 1,support_agent,You are Follei's support agent for Professional Services workflows.,"[""crm.search"",""knowledge.search"",""billing.lookup""]",2025-10-02T10:10:56+05:30,copilot,gpt-4o-mini,true,2025-10-10T10:10:56+05:30
598ebe16-c80c-4dbd-9d54-392173e549f3,5652f920-ec15-45f5-9cb5-4e36907d7e06,Knowledge Retriever 2,knowledge_retriever,You are Follei's knowledge retriever for Travel workflows.,"[""email.send"",""billing.lookup"",""crm.search"",""knowledge.search""]",2025-12-11T17:21:13+05:30,workflow,claude-3.5-sonnet,true,2026-01-24T17:21:13+05:30
2fd84f18-6186-486d-b78c-1ce52acf650a,69c978ad-8c66-49c0-b3c0-15409dc35cdf,Success Coach 3,success_coach,You are Follei's success coach for SaaS workflows.,"[""knowledge.search"",""billing.lookup"",""calendar.book""]",2025-10-22T11:59:08+05:30,copilot,gpt-4.1-mini,true,2025-10-23T11:59:08+05:30
