id,tenant_id,user_id,agent_id,model,token_type,quantity,created_at
04d80bee-9f2b-481d-b8ea-0be38eeec1b4,8a0fe71a-c43e-42a0-b915-f3d1956146ae,4cde2b08-f1a7-4f81-9b95-9e0a1915c383,58bee8ad-8169-4f3d-bc74-410300219fe9,gpt-4.1,completion,8046,2026-04-06T10:51:08+05:30
e6b3392e-8fdd-4ad9-be5f-160bed32f332,76ac5476-02e2-45da-92f5-a695fb2b9aa2,f55c9001-08f1-4feb-90ee-ad7e56bb4323,33d8daf7-bb94-45e6-902f-45b32c140c32,gpt-4.1-mini,rerank,10933,2025-10-23T03:02:51+05:30
68c741be-e4c5-4693-804c-653e719c8c74,a1d8efd9-1892-4a42-9138-1605d2e271d9,5f34c11f-afbd-4335-b923-988bd22816dd,94326e1c-25e3-4480-9987-76f74fd7d69e,claude-3.5-sonnet,rerank,11015,2025-11-29T09:41:00+05:30
d9ad2934-b794-4216-a31c-a8d7fdb93e0c,dbe37787-78f7-4eeb-aa60-42702d3f844f,ec148022-90c1-406a-9eb7-4a496c2aba7a,911ea070-c8b6-4d49-affa-e30655b0f3ab,o4-mini,completion,15139,2026-02-06T13:06:56+05:30
9551171d-1c72-48eb-a234-1846d9e05a67,f311e8b7-cfbb-4d9f-b4b8-c80ebf3523cf,6ae466fb-596a-41c7-99ca-4b1c3a05d77b,0ad631a5-8308-405f-95c0-cb0c1250e54e,gpt-4.1-mini,rerank,7869,2026-05-23T12:50:28+05:30
a3d1a031-0348-4791-a20a-9f1126e0c499,552ba87f-dfc7-4dd4-a995-15866f6164c3,58de5f10-a234-4008-a717-237fa13c737b,7d3159f8-3239-4944-bacb-23b0e01c9bf1,gpt-4.1,completion,12174,2026-03-13T11:48:50+05:30
da42c373-ca9e-417e-bc9b-154ce0efea20,31f10e68-b1df-49c0-bc35-3d7fe9c7abce,4fb6c761-6439-433a-8158-253b96071877,be7d631d-4228-4d93-90e1-59bc5d081076,claude-3.5-sonnet,rerank,14606,2025-08-18T09:21:52+05:30
059e51c8-d147-46a5-ae52-3e4260433c37,75e0723d-1fe7-49ac-a953-c5c4adcc2dab,55add49f-8462-4b7c-afe5-d489c8653662,2c5c8915-8a6f-4548-a31b-cc227db66011,o4-mini,completion,10711,2026-01-27T06:23:22+05:30
796b6f46-4b4b-405f-80df-344d1bfcab7d,1ad4ffe3-005a-4f2d-bd55-383eb719c3f7,bc3164f1-1647-400c-b895-2359bb4c54a4,abc18925-7e0c-4bfe-87c9-97dabdcb6dc1,gpt-4.1-mini,embedding,6840,2026-03-07T10:14:24+05:30
9424cc5f-3303-4710-8bd7-e8ab7745ceb4,de780bdd-1b26-47b9-9a06-ad907ad63362,90d35564-3b93-4498-8356-50b8ac1c3307,ce10bacc-8373-48bf-8db6-40af0263521d,gpt-4.1-mini,embedding,5000,2026-05-09T11:10:25+05:30
350c93b0-1b25-4b16-bf81-a8acbba3c9dd,1ac13a30-c33e-4e18-9f87-a3154607e57d,ef42cf02-e050-4a5e-8c4e-e2a040586ec1,d3d20ac8-177f-4a24-b074-735a656deb32,claude-3.5-sonnet,rerank,8433,2026-01-30T04:36:29+05:30
ec0a7801-2bec-413e-a8cb-0aa587f4e712,7f8d54ba-d2e7-4621-af16-a85053499dcc,763b74cb-60b2-4927-9b98-221797600d31,1cd349b6-b814-4ffd-8de0-a7b9f1a61753,gpt-4.1,embedding,10924,2026-06-13T11:08:23+05:30
a251edce-566e-4483-987c-4d57bc29b4c5,18135774-2958-4aea-8c3b-645de09a2e47,cb5419bd-fde2-4c78-b84e-080bd102fef0,aaa62fb9-d9fd-4619-81fe-871531528563,gpt-4.1,rerank,13507,2025-06-26T08:33:20+05:30
06f3595c-d362-407d-a8aa-9307b5b30042,88cdbf96-8acb-4d81-84b4-56d1d0582128,e4b835c2-80ee-4745-ba69-faef354f8911,78c6d5f5-b8a5-48b6-9639-d18913a5a5f3,gpt-4.1-mini,embedding,3953,2026-03-29T09:27:20+05:30
2a62cad1-177e-4b39-afb0-02a0d8683544,4f27b9cd-48c7-489a-9c3a-dc2d6d1ea71b,121e8ae0-12af-4a00-8e15-6b7fe7b7737a,16e36804-5022-4bce-8cd2-8cef22c64a32,gpt-4o-mini,rerank,12177,2025-12-31T21:22:38+05:30
ad995dbe-f489-4162-9978-8173515c0dcf,43c4ba50-67bd-4499-a989-c935a38d3efa,187704ea-9171-4264-b114-545d8a0d0804,6125d0c0-08a4-46d8-b3d8-b81d12e316b3,gpt-4o-mini,rerank,4643,2025-11-22T11:35:10+05:30
00637f6d-aaa4-451f-8366-ef45108dc5be,1dcf17a8-0ab6-4ecd-895e-cbe9c76e01e3,5e8c68cf-36aa-4e4a-84f5-308d5e843d54,64d3902d-4460-427e-84fe-94ef4358c5b1,claude-3.5-sonnet,completion,2143,2026-06-11T07:12:21+05:30
bea142c2-022b-44a5-b701-ba74decb584c,d2ad90fe-32be-419e-99af-3b8fc0576e1f,fa15b86c-a2d2-4623-834e-b738fd5c9ea2,5fa54478-7948-4ff1-ad07-ae10caac42ad,claude-3.5-sonnet,embedding,10244,2026-05-25T11:02:40+05:30
9aa42d05-9ca1-48d0-90d9-0a20cbce34e3,1ccdb718-c0cb-45d9-8a5f-6edb479b31ac,9362bf59-001b-49d2-a47a-1c02687c7980,54551bae-b886-456c-9ab9-0abe42bf0697,gpt-4.1,prompt,5677,2026-02-21T21:07:05+05:30
76176d8a-7e7d-4eed-b1ff-952252261254,05b2de0a-7b05-4919-9638-49665cf79ab6,226896e5-cc3c-40ba-b9e2-0c29922db3c3,081cb699-f47f-400f-998e-54a06bcaa728,claude-3.5-sonnet,embedding,11557,2026-04-15T03:19:09+05:30
8481ff8b-90ae-4a50-8f0f-53313994fa14,05b62a63-e593-48f9-a371-395ad1e3cd9d,10ea9788-c79b-435f-bcb4-8a847a4e7ba0,bf8568fa-9597-461d-8209-58691eb0b59b,gpt-4o-mini,prompt,3461,2026-02-19T07:26:08+05:30
a24d94bf-39d5-4490-ad38-485d1c0974a1,7ad64542-bd07-46d8-8efc-5322bc5cdd51,5aa6813b-18b5-439b-9e98-ad59a10a70b3,6dae381a-ed9b-4c6f-8599-3b151380c8c0,gpt-4.1,completion,12057,2026-02-21T05:09:40+05:30
d8b9b09a-009f-48c3-bd61-18dc100de63a,f2f51b80-63cc-4a2e-be87-8c82086b1bc3,1d9ad4be-a7bb-4084-b029-4e92e2bf9026,f352e79d-0975-45c0-948c-b3297f3efd57,claude-3.5-sonnet,embedding,1009,2025-08-08T12:19:40+05:30
c3e885d2-0760-45ec-87ec-78dd5cc5d960,ce0871b4-c95e-4353-b97b-9e082e7fecd5,4a0ca251-593e-4aab-814f-4d1d28aabe79,e7533115-63ce-4cc2-bba5-d8086998c370,gpt-4o-mini,prompt,5307,2026-01-24T13:10:17+05:30
6734e965-c8c9-42dc-a091-4a1ce9afa8f9,e88ad7b8-af36-4040-b021-67ebaafc4311,95b2c909-5f53-452f-9e10-93bd4462c890,a9956082-0320-4328-b736-b9bb815e2fde,claude-3.5-sonnet,rerank,371,2025-11-25T06:53:19+05:30
c9157d8e-49d4-49df-a2da-8bd84595e2fb,d163b386-14d5-44f2-8540-df93fd0b97cd,7a323ca9-e863-43f7-a7ed-cf0cf6e4b932,447c949c-d0c4-4fea-89b1-c4eae1721556,gpt-4.1,embedding,9210,2025-07-03T02:04:35+05:30
4fed6a5f-9af5-43ef-add3-02b5c668c6c1,41bbd83c-d803-4883-9180-b7e3fd005085,39355d7d-63eb-4241-8841-294eb2ee8b16,735bdcca-1732-43b1-bc90-987f35c1f887,gpt-4.1-mini,rerank,10129,2026-01-14T11:59:13+05:30
60968c47-ae8c-4e1d-9de2-ece1f50a432b,0343c8c1-cac0-4136-a0b0-32e23f9f4b63,3067aaa7-39e2-4369-824e-1aaec4a60624,287b653f-f4a3-4e7e-be17-02ee51cc6e99,gpt-4.1-mini,completion,738,2026-02-27T20:15:49+05:30
e98af006-1d04-4474-8536-45ac016fc7b6,5693feef-ca5e-45cf-b030-d7a3891e7f06,bf879a9c-04a3-4bb0-88d6-ccf104b32f50,6773c736-60fc-40f0-92c3-3cc11b504a61,gpt-4.1-mini,rerank,4357,2026-04-24T09:04:56+05:30
3d06ed32-b47a-4f92-b753-1474d6a01a7c,20f67007-fa95-42ae-ad7b-14f47e4c5e97,fa7fc7c5-0bb3-4eb7-9ce2-6e67902837de,aeaa3d5b-1b04-4852-84bb-cc84edf91bea,o4-mini,embedding,11261,2026-05-15T04:49:20+05:30
e8da12c3-817c-4995-bb52-e47bb6ad8d3a,3ea9a8fe-37b9-417e-a608-59a95e77c103,274bcb62-e356-4200-80fa-5b514687d754,a8ce1ac1-d831-4463-988a-ea1844e3122c,gpt-4.1,rerank,8138,2026-01-19T20:43:19+05:30
caa3ea02-90b2-4f86-9fa7-26fbf5179047,99474abc-89da-4738-b366-203a8f5ff32f,4670a9e6-d51e-4654-9f53-f3c8d8796ead,6125c523-1230-4ea3-b447-2be6e38b7e75,gpt-4o-mini,rerank,12259,2025-07-18T12:14:34+05:30
5e2bde07-a960-4f63-8921-f2c931dbb2bb,3c709afd-97d6-4e0f-b718-6a010ace42de,f799475f-496a-4530-b18a-3a6320705282,751c7171-b6b9-4223-bea0-9556377c368d,gpt-4.1,completion,7507,2026-06-14T10:27:49+05:30
b99e0c0c-8fb5-4121-bc6a-11af4ba583d4,bdaff521-3153-42ad-9872-fd93a7a6342b,2301671b-dafe-4696-b6c9-7ac3c5b3dbec,13ecabf1-fcdc-426f-9e2d-7e6c92ebc8ae,gpt-4.1,prompt,9042,2025-12-28T13:11:41+05:30
66e4728f-ae40-4782-8033-271c09c525b2,07e17a8a-71f8-4843-b45d-f91dbc39d624,3e1014e3-a450-4eb5-bdf8-6ff47803ab95,2d751bc0-8def-4bc9-bcae-70426474ab66,gpt-4.1,embedding,6563,2026-04-19T17:56:42+05:30
3f1a13a3-7971-4b49-8086-54ead41fcbf3,aad5162f-646e-4595-ae62-0ee3ca8c1359,85b4ae46-e860-4caa-bc7f-eded6c36b52e,4443bc33-5afe-4de3-9ab9-6f2536cf0179,gpt-4.1,completion,2440,2025-07-17T13:40:17+05:30
993264db-4e7c-4c9e-a291-3a45a9d6c87c,71b0931f-4cc8-4301-ae73-4fd3934729e9,7b34d3ea-6703-45ac-ae8a-da3b1ce501a0,94cd3e81-7f5f-49b8-8034-fb2e17345ae3,gpt-4.1-mini,embedding,899,2025-09-21T08:17:16+05:30
f7b5dcd3-93dc-4388-bd63-8a4ebe466f28,be83860c-3513-463a-a076-3d565c9b9021,3072dd77-cad4-4b09-b3ab-502c2ba34cf0,bccf07b7-d079-4fd5-ab8c-148b8147fff2,claude-3.5-sonnet,rerank,15192,2025-12-17T06:20:42+05:30
a2093d8c-7055-4766-a14e-c8b80995d78b,9f635772-f193-4ca7-90c2-16e829aa5c89,9e6f4000-dae5-41e8-bb4b-e20ac2cb4bfc,534d678c-27d1-49d5-8990-573ce967aff9,gpt-4.1-mini,rerank,7688,2026-02-05T13:34:07+05:30
f84bbdec-2ada-45c4-b609-55c5f67a7965,55abd0b6-2299-4b28-ab27-b625b25604c5,70a10d7b-d49b-4726-8732-3af26adf6f59,cec26a27-90bb-4888-8e6c-795ad93bcaed,gpt-4o-mini,rerank,3699,2026-01-17T06:59:58+05:30
3188380c-1154-4fe5-9415-33cd12ba3805,f915c8e4-e677-4421-8ce4-09c9f299f6bf,72a8ee4a-0941-4309-9a3d-cce435f0167d,9c252782-69a7-4670-8a0d-b8eae15a94a2,gpt-4.1,completion,3397,2025-12-23T11:20:43+05:30
a069ff9f-f908-44ea-9f96-a63a2de49ed0,5d99bd9f-6123-4284-affd-c6187ae34b68,3652edef-c046-4f1e-b812-989608454b5c,3800bc11-5595-466a-beb5-9c1b07fe5af9,gpt-4.1,rerank,903,2025-08-17T02:43:54+05:30
ea1dc3c9-24bd-4e63-a997-f40235a71989,6ea49056-2861-4fdb-a553-0fd738c1ca8c,143a7970-28a4-44d8-906a-1ce289eee69f,be656b44-1642-494f-830f-e9b34701443f,gpt-4.1,rerank,7888,2026-03-26T19:59:07+05:30
0e935fa4-81a3-4044-8927-07bcc5872834,97f9812d-674d-45fb-b235-7d2d0243cdf4,c4ef16a6-4228-4c49-b778-d499bf5c88b3,0213a7e3-e326-45e6-b165-1d63fedc4e26,gpt-4.1,completion,3699,2025-08-22T15:51:03+05:30
a0c7e2ed-732d-401e-ba32-ca90fb3c76df,d05ebb47-d1ea-40ce-9aed-4adcdbdd6de1,afaaae88-3407-49f4-aac3-2383f1b5c02d,f57c4ec2-01c6-4cd7-997d-692638b84265,claude-3.5-sonnet,rerank,15268,2025-08-07T19:01:08+05:30
270bd3ee-5bb4-4f7b-ad27-71ebd4cc897c,ae8a727e-15d4-42b8-82a8-225c1c37afe2,35b8cfd0-c0ee-4c3b-af14-a8205eae1c71,c4bbc8ab-278f-46c0-a959-421a7b8a65f4,gpt-4.1-mini,embedding,128,2025-11-20T09:45:37+05:30
6f3431d6-2a6a-4cca-84f4-460c6d5aa77f,c1aa0e1d-1b39-44ee-a270-da5933176d99,f1b2684d-f70f-4bb6-9bda-adac18f17e6b,0960b7e3-f4e2-4024-8bc0-8a2327427c2a,gpt-4.1-mini,completion,8956,2025-11-17T07:20:14+05:30
7619cfb3-cf38-4186-939f-5bad7c3202d8,5b2cf40c-0452-4924-b502-a778199d4e72,1e260fea-4b61-47b5-bd5d-8dd22a5782bf,ebe861c3-3e3f-476d-9bc3-9c172f0e8c0e,o4-mini,prompt,11209,2026-02-09T13:48:11+05:30
7328517a-43e6-4656-85b6-ae65a4b9e749,da1e5c24-ab3f-46db-ab9b-2b9c46796b3d,65d4680b-9fca-4ea2-b3c8-b06580900e99,1c0b6ced-c556-439d-9fe8-a30e63ac7aa6,o4-mini,rerank,2391,2026-06-15T22:11:02+05:30
a644bc80-e66f-42cd-8ab0-e62a06ce0e32,9da2a3aa-2afc-4396-817d-da2a796c9d77,83fe248e-05bf-4d7b-a79e-d3ec2621df26,06bf332d-b90d-4ba8-ae43-e51815982ae1,gpt-4.1-mini,prompt,10964,2025-08-17T14:17:22+05:30
fa5cb0b1-55a3-499e-ad6c-4f417a6c84c6,cbd0b261-d12a-415d-b853-6ac0a10c2c25,d9a1776a-3da7-437c-8890-3ff0133caa8b,8f855b78-9c4b-4a35-b1b5-c3ea27dd53ee,o4-mini,rerank,1162,2025-12-25T13:47:52+05:30
6fb2a423-7ef8-467c-8098-aa3ec34daf88,47359939-b523-4bb6-9404-33813d545f7c,36bb8e93-4310-49d2-80d3-ffa4e1f20693,96244ba8-2eb0-4803-831e-b887a06a450f,gpt-4o-mini,completion,9410,2025-11-09T06:59:39+05:30
dd8340ed-4fcd-4cb2-a5f9-44e3031b9fd3,d70b25ee-d7e9-41cb-881c-3d1a55aab292,fbdf11a4-e07f-476e-8494-3001d712bd03,836a2b6b-4051-4feb-9653-cb408ce660d6,gpt-4.1-mini,completion,2627,2026-02-26T22:52:27+05:30
4b3cdc7b-f2d7-46a8-9126-1c35c9091460,d3d53429-7064-425a-9366-b8bc1a11c126,8186aafe-8e6c-4ce9-b4e6-891961838fe0,00dad6e1-f8ca-4ca5-bb6f-92840e96c229,gpt-4.1,embedding,6643,2025-10-03T01:00:30+05:30
1bbdb78b-f3a5-4b48-b2c7-4bc1c2a6f163,413de822-316e-4775-9491-a884d41d56ea,0480b044-86f7-4320-b634-0bc1e3d7ade6,2370e892-62de-44e7-b38b-a3b3bb24f9f6,claude-3.5-sonnet,prompt,6734,2025-11-03T12:21:46+05:30
3ea61756-2c27-4b85-b4ae-a9d19117d412,754cc1e5-9bcf-4d56-9db4-5b5132ea159e,ce0c4cff-8f04-4fb5-994d-9f4c372f4d43,b87dbdf9-615e-445c-bc32-6e1b6526eda0,claude-3.5-sonnet,rerank,12336,2026-04-13T13:06:47+05:30
992843f5-0fe9-4376-b685-c4b99ae16273,fedc17f2-54f6-4d8d-ae28-2909f58d6e0d,6ce708ba-58b2-4f92-85a3-278e969c6505,a892e419-63c5-4c0f-af18-551c5f2db949,gpt-4.1,embedding,7674,2026-06-15T04:44:58+05:30
3f6a9d19-1a5e-4a07-b89d-f2b594104f0d,4d9f5b26-9d4b-4a16-ab88-d4e38ced82f4,7b4a625f-3761-47d0-8fc3-e28248c314fe,c6e868bc-465d-45a5-a278-1585498f0a6d,gpt-4.1,rerank,10500,2025-10-19T14:54:09+05:30
93e43f36-ba70-46c7-be16-ddc4164bf2f5,ce343e44-7d74-4b62-a799-11b9e310e2bd,46bc0de4-0641-4df6-9b54-d22c8932a2a5,cedaaa77-8601-4231-b63e-d3fb929d7a30,gpt-4.1,prompt,11752,2025-10-11T03:42:14+05:30
c616121d-e414-490b-97a0-024053abb34b,a3cadeca-3ea6-49e2-bb55-390f6643ee7c,953ee1b2-6664-4f44-815e-d05c049d4956,e7f92268-f1c7-47e1-8178-029ca45d7451,gpt-4.1,prompt,12444,2025-10-10T11:16:29+05:30
9cf58b2e-162a-4696-bdf1-3c79618d4a41,30850ee0-934c-44e8-8ff6-d8007f04d7aa,9d275b31-dd0f-4fd1-97a0-a93d659c6c81,e535672d-a34b-4852-a7fa-125d59f9793f,gpt-4.1-mini,embedding,9200,2025-10-29T23:27:03+05:30
140eb711-8529-42a7-bf02-d646f23f5e6d,3d5dc518-ea3a-42be-8ac7-9c295e64f685,5696eb08-e027-461e-91b1-8264872c533f,2655bc9b-f8c3-454a-aedf-9367bfd13ffb,claude-3.5-sonnet,rerank,12189,2025-10-01T05:36:27+05:30
8b202f87-b6b2-4c64-951c-e2fb7da75c50,700727f5-431a-411a-8fa0-11af1867fa11,2c4fa125-4e60-4dc3-9959-995696b03c73,123d968a-dde3-4642-9519-e12a0a7a472c,gpt-4o-mini,completion,10365,2026-03-03T01:34:19+05:30
84020473-5cfd-42e1-ac29-845a839b06f7,5cf43a92-eb74-4f71-bc44-155193b49fa7,da4b0152-4a3d-4a2d-a4cf-6331fd9b304c,b67cf288-3826-4066-8688-9f0ca67ea8a0,gpt-4o-mini,completion,13172,2026-03-13T01:35:40+05:30
4d63964e-1e11-4048-acda-8106779edbf4,84354a75-bd49-4ca8-92ee-3a48576c5d81,c3161fde-107a-49a4-9b97-f7a7d2ced56f,d9a186de-6784-4837-a8ff-f2c9bdf888fd,o4-mini,rerank,11108,2025-07-12T05:44:42+05:30
05f8f39b-a186-4434-a14e-a134b21634e7,471ff6dc-b942-425f-b236-debae0360222,662d8a9d-079c-4998-9a47-b6066b0f453a,1d0c001e-c65d-459e-af30-867e2a4bc420,claude-3.5-sonnet,rerank,1642,2025-10-29T12:22:03+05:30
88599c5f-5990-4394-9dd1-3a2a9008f7c5,2b66f675-4ad1-44bf-b41f-5fe5eff8780d,051d5a06-606c-41f0-803b-eb0cd237e91a,49dc59eb-1d6f-4376-b232-9e48469e7a87,gpt-4.1,rerank,344,2026-02-14T12:48:02+05:30
03998a8d-26ac-41b9-8764-1da2bdc6fd8d,1a17b4fd-ee99-4941-a6cc-55579fabcfeb,872f0700-7e8a-4244-b5de-4c24cedbf2ca,915fcab3-962a-448d-8060-3159ef32a72f,gpt-4.1-mini,embedding,3911,2026-06-02T13:24:36+05:30
31bbccc3-bea1-449e-988a-1da8a8b19559,807ba8dc-8f80-4454-a3e3-9a9de5b2e839,b7a40142-6622-445d-bcc8-e3db2f3e6916,d1e4ae65-941d-4939-aaa4-7d626abaccec,o4-mini,rerank,6074,2026-02-04T23:19:12+05:30
f437af0e-d3ed-41e7-9fbf-bc8ee953704d,e1f1847a-5659-4311-a803-b013f0aac5fe,21117802-a13f-415a-a5f8-e12b1e3cb491,b7e0a6a5-d7cf-429b-ac9a-4608eb4c3b78,gpt-4.1,prompt,8234,2026-02-24T09:34:28+05:30
56d0a57b-434d-4914-a4b7-bae85cdf834c,384b8e2e-732f-4453-8513-75155af9ae09,56b28528-1dab-47e7-a191-fd8ccccf393b,a4c4e684-2a2f-4ba8-bef1-46f651b2df6e,gpt-4o-mini,prompt,15639,2025-07-28T07:16:56+05:30
782f17f9-1cd2-42c3-89a4-d9891cfd908b,581bc5a3-1c8d-446e-b0f7-1e186120868e,4cfcf937-78de-4fca-9b6d-a2ea40c01a8d,f898fb05-12b2-4c96-9472-26e5681e8f7f,gpt-4o-mini,rerank,4065,2025-07-12T03:29:08+05:30
8cac61fc-2f42-4086-8f39-544390e2c948,ba1d7a81-a542-47b4-af4c-eb2e3c1bbb6a,92aa8c33-cf0b-493b-bc13-845623f01c0f,87936ece-d6b4-45c4-9cc6-befa0aabb5d0,claude-3.5-sonnet,embedding,10305,2025-08-19T09:12:49+05:30
b4deb1bc-f6ba-4e02-a89a-187c8a225ac5,71984011-d19b-4122-91a3-3da80da8f35a,338f9276-8df8-41c2-b841-9a81dfd367f7,e367e620-cb0b-4442-8add-39a0f5ebbf50,gpt-4.1-mini,embedding,1242,2025-09-18T14:32:42+05:30
a69c3b7a-c7b0-4284-8486-8d693f281a6f,f2b2336c-e2e3-47c6-9d84-5b1fb3b7b818,2d800cde-51e0-47ec-b8bf-2fce11ca4116,6f9258cc-6759-49f0-90c2-20b8a22857aa,gpt-4o-mini,embedding,4026,2025-12-11T03:50:00+05:30
86c44d04-7856-42df-8857-918eed5af195,a0c283d4-cfe2-43b9-bb40-f97d813320ad,a0c512a3-1336-4bdf-a5f6-0e06da64fea3,bc374c70-bb0a-4d15-9eaf-22328e375f91,gpt-4o-mini,embedding,13965,2026-01-07T05:00:31+05:30
bec4b9c9-98db-4d9c-bb04-b0d2d9e0263d,bd9c1e2f-e70e-4d36-8122-f4845fd857fb,0a2905ab-bc1e-4f07-b8a0-3bd693f6208f,41977135-b3d8-4af9-bdcc-0ac3ac9b8447,claude-3.5-sonnet,embedding,812,2025-08-20T08:20:11+05:30
da8db379-e90e-4046-808b-9d540de9414c,a0d6fe6a-8f3f-420a-8ebd-59ad39265206,0f6592b8-f050-442d-a8b3-36181a5c7b6e,718893a5-31e3-4ea3-a68a-2f88ee588e80,o4-mini,embedding,9841,2025-11-28T03:28:58+05:30
ce0b84af-9742-4ea9-9faf-8e59d1e7d0a3,804c6dfa-6e03-4c67-beda-c006c7b0be92,26af4616-685c-4028-ae6f-06a4d1a33f43,1a223fa3-493a-4167-84d8-4ede01fbc0dc,gpt-4o-mini,rerank,14732,2025-12-12T08:10:37+05:30
1153fd35-369e-4549-af3d-498becedc6cf,f722770e-ccfe-4f4d-baf3-944a08b9c4f9,b38ccda6-b851-4d50-a533-2381fd7facac,47b266e1-2079-4116-96c7-329506e7b26b,gpt-4o-mini,embedding,1605,2025-07-02T09:30:05+05:30
30c76d2d-7d5c-46a8-8cce-7aa51aafd8fe,fa9b8812-e8c1-45d9-9e92-4a57b84d4620,b4ae93f3-4e3d-4052-be72-563bdfa05616,104ad086-5121-45ad-bf89-320880621d7f,claude-3.5-sonnet,embedding,10508,2025-07-12T15:01:15+05:30
55b8e360-43b3-47ce-a073-6be2380ff744,46dc397d-a5d0-4d37-a1e3-d016beb1a9f6,85746a33-bdc4-43e4-9c0b-444dea70abff,53dac47a-57fe-4fdb-99d2-c7180b98c0f4,gpt-4.1,completion,6935,2025-11-16T10:10:18+05:30
f9e4155d-ec45-4dbd-ac2b-f021a8e4dff1,30f2c8c0-3ec6-47ae-bd27-9eebc5c7b6d2,435db37d-0fe8-4de2-add7-e640c124bb8d,ab7263d6-d9e4-4d8e-a4aa-f4b8bc55d361,gpt-4.1,embedding,15035,2026-02-18T05:40:09+05:30
caa7e395-e6e6-4be3-96fd-8010941e2253,1b826ce0-431e-4185-9956-6dfffabd654e,f1cf2609-6e91-423c-8af3-8786bd57f6fd,3e478aff-cbfa-4026-a470-707ada0461f1,o4-mini,prompt,4830,2026-03-26T03:30:37+05:30
94d0ba7c-a526-4da8-baf1-286101881cac,88b3e063-3374-4cba-b598-95619de56675,c11c8143-b0e8-45b7-aee1-a1b9c95a0108,319af463-3644-400e-a512-75068e5bbd8a,gpt-4.1-mini,prompt,11224,2026-02-18T12:10:30+05:30
1e9bbae8-1388-4f47-8c3a-b9ae2e3dcde6,0d9db573-7cb5-4ff1-bd20-107efffed533,ed9a108a-4f9c-4010-a463-464799b7fd11,fee59a25-ce85-4e5b-926e-72ff5c76e769,gpt-4o-mini,embedding,12139,2025-09-23T06:53:08+05:30
b4741ec4-9fcd-4177-928d-efb2c9c8eaad,fb8ef1d5-b93a-4358-98e6-879bcdb99e79,df0f5010-e7e9-41ba-a6a7-ca5eae5107fa,b32325b4-c8f4-46ee-8c99-f4d87546ba2b,claude-3.5-sonnet,completion,14788,2025-09-16T09:30:37+05:30
e3a1d2d6-f8ad-4966-a3fc-de7d65b90111,ab221d42-8120-465a-ac64-f6b29e6af654,0ac76ca6-aeb4-41ca-b0c9-bd5cae984913,66799828-9b5d-4689-b411-e9e8f26087c1,gpt-4o-mini,embedding,12918,2025-11-06T06:21:36+05:30
7d031b44-63ec-43fc-a40a-56689016bc84,7a69b52d-bf9e-40a1-a9a0-4e33a317326e,fe2b9993-21f5-42e9-81a1-b62f4861b7f0,9bc8df36-017f-471e-ba0a-aa39f213b243,o4-mini,completion,4367,2025-08-29T11:27:44+05:30
fa2aafa7-7e04-4c11-881a-a2e2d7baa06e,0c16edbd-71e2-4bbc-82dd-950e71460717,1f76f946-c0fd-4083-9d46-6c6862f952f4,62a82200-6982-4f15-bc10-0ce70f27b925,gpt-4.1-mini,rerank,10756,2026-03-21T08:37:29+05:30
0a073255-ee2a-4ece-91dd-3e7c1c024629,62d1fc83-acb3-479b-a8a4-49f0a1449cf7,fc00c8e8-bea8-44fe-8605-631629fda561,f44e1b33-d2f1-4c3c-9974-0b15982a19c2,gpt-4.1,rerank,9642,2026-03-16T09:08:06+05:30
be0d56dd-e3a3-476b-9fa6-443444dbf2c4,a56e1223-c9bd-47d3-8b1d-ac2d72ae0f3e,8ebbdddb-44d1-4761-865e-08b1e2ef8755,14ba67cc-09de-465c-97f2-c11dd7ce6876,gpt-4.1-mini,completion,8665,2026-05-15T07:52:21+05:30
ff73f8e1-f869-4c40-823a-b0b276d48cb2,d649e576-710c-4b7b-9318-888d27acd0be,631166c4-2d98-4f22-aefb-9977bbc70ffc,44f8fba2-1bae-4121-b3df-a4e3d793793d,claude-3.5-sonnet,completion,15769,2025-10-21T01:43:28+05:30
41b07813-38be-4674-97db-b92a11b8372f,cf8edd7e-3353-4954-9ccd-d232ea1b3acb,5812cbef-14e7-4b93-99fb-20e537888d9d,1c9b15d1-b371-4044-bd33-92715664a464,claude-3.5-sonnet,completion,13723,2026-04-01T10:57:40+05:30
67b2594c-74f8-42e7-b26a-20353f9bbec5,2ad06bbc-2b59-4b0d-8457-070555e5016b,d74e3c16-8ca2-4e6d-ba79-58143026c0c6,c8bad101-cdb0-463e-9ce5-f3ae7cd27f70,gpt-4o-mini,embedding,12428,2025-11-17T11:26:25+05:30
b48d856a-4f4e-4192-a135-3a6cc63f98c8,f1bd6174-c733-49cf-ba75-a3cb315fd92c,c0304472-ca2d-495c-9c17-d2cf36502ea9,b6a8992b-a5e0-495b-94eb-7f911e88a185,gpt-4o-mini,embedding,952,2026-06-01T09:05:07+05:30
fa34ec48-418e-4a46-adfc-502893d15178,c24011f9-2c80-4312-8e1d-205b0fecb837,c0f6cd4b-3672-4814-bca3-45f30f162b8b,ad8235a0-f6ce-4715-88e0-3255cc5ef6ad,claude-3.5-sonnet,embedding,8857,2025-08-30T05:43:23+05:30
2e605fab-6369-4ee6-ae93-e324025288ab,23c87fe7-65e1-4152-ab24-145f8c32f1ec,07baf57f-3c05-4d28-879b-11e2d8563493,7857a51a-9f02-446b-978f-c6199a158023,gpt-4o-mini,prompt,11353,2025-07-08T12:51:04+05:30
